Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"1.361","Advanced Soil Mechanics",3,0,6,9,,,,"1.036",,"Covers topics in the characterization and nature of soils as multi-phase materials; the principle of effective stress; hydraulic conductivity and groundwater seepage; shear strength and stability analyses; stress-deformation properties, consolidatoin theory and calculation of settlements for clays and sands.",,"1.032",,,Y,,,,,,"Lecture,1-353/MW/0/11-12.30;Recitation,1-277/W/0/12.30"
"1.364","Advanced Geotechnical Engineering",3,0,6,9,,,,"1.361",,"Methodology for site characterization and geotechnical aspects of the design and construction of foundation systems. Topics include site investigation (with emphasis on in situ testing), shallow (footings and raftings) and deep (piles and caissons) foundations, excavation support systems, groundwater control, slope stability, soil improvement (compaction, soil reinforcement, etc.), and construction monitoring.",,,,,Y,,,,,"A. Whittle","Lecture,1-353/MW/0/11-12.30;Recitation,1-277/W/0/12.30"
"1.37","Geotechnical Measurements and Exploration",3,4,2,9,,,,"1.035",,"Application of testing principles to the measurement of fundamental aspects of soil behavior from classification to engineering properties. Emphasis on rigorous techniques to measure mechanical behavior under various boundary conditions. Exposure to error estimation, research devices, geotechnical field exploration, and in situ testing. Extensive laboratory experiments to explore geotechnical test equipment and techniques. Laboratory use of testing automation and electronic instrumentation. Experiments include data analysis, evaluation, and presentation.",,,,,Y,,,,,,
"1.38","Engineering Geology",3,1,8,12,,,,"Permission of instructor",,"Studies the effect of geologic features and processes on constructed facilities; interaction between the geologic environment and man-made structures, and human activities in general. Planning of subsurface exploration. Engineering geologic characterization of soil and rock, including joint surveys and aspects of sedimented and residual soils. Laboratory on basic geologic identification and mapping techniques. Extensive reading of case histories. Field trip.",,,,,Y,,,,,"H. Einstein","Lecture,1-371/TR/0/8.30;Lab,1-371/T/0/9.30"
"1.381","Rock Mechanics",3,0,9,12,,,,"1.38;1.361",,"Introduces theoretical and experimental aspects of rock mechanics and prepares students for rock engineering. Includes review of laboratory and field testing; empirical and analytical methods for describing strength, deformability and conductivity of intact rock and rock masses; fracture mechanics and mechanics of discontinua, including flow through discontinua and hydraulic fracturing; and design and analysis of rock slopes and foundations on rock. Also discusses blasting design. Includes term paper/term project.",,,,"2017-2018",,,Y,,,,
"1.383","Underground Construction",3,0,6,9,,,,"1.361,1.38,permission of instructor",,"Provides familiarization with the most important aspects of planning, analysis, design, and construction of underground structures in soil and rock. Covers detailed engineering analysis and design, and major aspects of construction techniques and construction planning. Discusses general planning and economic problems. Includes a major design project involving all aspects of underground construction.",,,,"2018-2019",,,Y,,,,
"1.39","Independent Study in Geotechnical Engineering",,,,,,,,"Permission of instructor",,"For graduate students desiring further individual study of topics in geotechnical engineering.",,,,,Y,,Y,Y,,"A. Whittle",
"1.462","Entrepreneurship in Construction and Real Estate Development",2,0,4,6,,,,"Permission of instructor",,"Develops skills necessary to incubate concepts for new real estate/built environment ventures and to evolve those ideas into viable startup ventures. Addresses the progression of an idea, from inception to opportunity to sustainable business. Students develop a business plan. Guest lecturers share their entrepreneurial paths and relevant experience. Explores the role of real estate developers in developing/emerging markets, with a focus on solving social development challenges, innovating new development strategies/products, and generating triple bottom-line returns with development projects.","11.345[J]",,,,Y,,,,,"J. Kennedy","Lecture,9-354/R/0/3-5.30"
"1.472","Innovative Project Delivery in the Public and Private Sectors",2,0,4,6,,,,"Permission of instructor",,"Develops a strong strategic understanding of how best to deliver various types of projects in the built environment. Examines the compatibility of various project delivery methods, consisting of organizations, contracts, and award methods, with certain types of projects and owners. Six methods examined: traditional general contracting; construction management; multiple primes; design-build; turnkey; and build-operate-transfer. Includes lectures, case studies, guest speakers, and a team project to analyze a case example.","11.344[J]",,,,,,Y,,,,
"1.541","Mechanics and Design of Concrete Structures",3,0,9,12,,,,"1.035",,"Studies strength and deformation of concrete under various states of stress; failure criteria; concrete plasticity; and fracture mechanics concepts. Topics include fundamental behavior of reinforced concrete structural systems and their members; basis for design and code constraints; high-performance concrete materials and their use in innovative design solutions; and yield line theory for slabs. Uses behavior models and nonlinear analysis. Covers complex systems, including bridge structures, concrete shells, and containments. Students taking graduate version complete additional assignments.",,"1.054",,,Y,,,,,,"Lecture,1-246/MW/0/1-2.30"
"1.545","Atomistic Modeling and Simulation of Materials and Structures",3,0,9,12,,,,"Permission of instructor",,"Covers multiscale atomistic modeling and simulation methods, with focus on mechanical properties (elasticity, plasticity, creep, fracture, fatigue) of a range of materials (metals, ceramics, proteins, biological materials, biomaterials). Topics include mechanics of materials (energy principles, nano-/micromechanics, deformation mechanisms, size effects, hierarchical biological structures) and atomistic modeling (chemistry, interatomic potentials, visualization, data analysis, numerical methods, supercomputing, algorithms). Includes an interactive computational project.",,,,,Y,,,,,,
"1.562","Structural Design Project I",3,0,9,12,,,,"",,"Students work in teams to design a long-span structure, emphasizing conceptual design and advanced structural analysis. Subject covers structural systems and construction methods, interdisciplinary collaboration, design strategies for resistance to static and dynamic loading, and simplified calculation methods to validate numerical simulations. Emphasis on oral and visual communication of engineering concepts and students present their projects to leading engineers for feedback.",,,,,Y,,,,,"G. Herning","Lecture,1-371/F/0/2-5"
"1.563","Structural Design Project II",3,0,9,12,,,,"",,"Students work in teams to design a tall building, emphasizing the design of vertical load systems, lateral load systems, and floor systems. Uses studies of precedent buildings and metrics of structural performance including material efficiency and embodied carbon to evaluate multiple design concepts. Simplified calculation methods are validated with advanced numerical simulations. Formal presentations will be used to improve oral and visual communication.",,,,,,,Y,,,,
"1.57","Mechanics of Materials: An Energy Approach",3,2,7,12,,,,"1.050,permission of instructor",,"An opportunity to update knowledge in continuum mechanics and constitutive behavior, and modeling of engineering materials based on thermodynamics of irreversible processes. Introduction to continuum mechanics and material modeling of engineering materials based on first energy principles: deformation and strain; momentum balance, stress, and stress states; elasticity and elasticity bounds; plasticity and yield design. Overarching theme is a unified mechanistic language using thermodynamics, which allows for understanding, modeling, and design of a broad range of engineering materials.",,,,,Y,,,,,,
"1.570","Micromechanics and Durability of Solids",3,0,9,12,,,,"1.050;1.57;permission of instructor",,"Introduction to fracture mechanics, poromechanics and micromechanics using a unified mechanistic approach based on energy principles for modeling a large range of man-made and natural engineering material behavior. Energy release and fracture energy, stress intensity factors and toughness, saturated and partially saturated poromechanics of deformable porous materials, Darcy's law, linear micromechanics and application to porous materials, homogenization methods, chemomechanics of dissolution processes. In addition to assignments, emphasizes development of a consistent engineering science approach, culminating in a term paper.",,,,"2017-2018",,,Y,,,,
"1.571","Modeling and Analysis of Structures",3,0,9,12,,,,"Permission of instructor",,"Covers analytical and computer-based methods for the analysis of structural systems. Introduces strategies for the quantitative study of indeterminate and nonlinear structures. Topics provide insight into structural analysis software and the implementation of the finite element method. Emphasizes modeling complex structural behavior, such as elastic instability, local and global buckling, physical nonlinearity, geometric stiffness, and thermal expansion. Application examples cover a range of structural components and systems, with models and methods specific to the study of building frames, arches, shells, and cable-supported and tensile structures. Assignments provide experience with the construction of mathematical and finite element models, the derivation of closed-form solutions, and the effective use of structural analysis programs.",,,,,,,Y,,,,
"1.572","Structural Systems",3,0,6,9,,,,"Permission of instructor",,"Designed to complement general structural analysis classes. Provides an understanding of the full range of structures and structural forms, including how they are designed and built. Develops skills necessary for conceptual design work, such as how to visualize options and judge their relative advantages in a qualitative manner. Case studies demonstrate how to conceive a structural form and consider its various options, and to understand assembly and construction methods intrinsic to the real behavior of the final structure.",,,,,,,Y,,,,
"1.573","Structural Mechanics",4,0,8,12,,,,"2.002",,"Presents fundamental concepts of structural mechanics with applications to marine, civil, and mechanical structures. Covers residual stresses; thermal effects; analysis of beams, columns, tensioned beams, trusses, frames, arches, cables, and shafts of general shape and material, including composites; elastic buckling of columns; exact and approximate methods, energy methods, principle of virtual work, and introduction to computational structural mechanics.","2.080[J]",,,,Y,,,,,"H. Schmidt","Lecture,2-105/MW/0/2.30-4;Recitation,5-217/F/0/9"
"1.575","Computational Structural Design and Optimization",,,,,,,,"Permission of instructor",,"Research seminar focusing on cutting-edge applications of computation for creative, early-stage structural design and optimization for architecture. Incorporates computational design fundamentals, including problem parameterization and formulation; design space exploration strategies, including interactive, heuristic, and gradient-based optimization; and computational structural analysis methods, including the finite element method, graphic statics, and approximation techniques. Case studies introduce and investigate a range of historical and contemporary examples of structural optimization in theory and practice.","4.450[J]",,,"2017-2018",Y,,,,,,
"1.581","Structural Dynamics",3,1,8,12,,,,"18.03,permission of instructor",,"Examines response of structures to dynamic excitation: free vibration, harmonic loads, pulses and earthquakes. Covers systems of single- and multiple-degree-of-freedom, up to the continuum limit, by exact and approximate methods. Includes applications to buildings, ships, aircraft and offshore structures. Students taking graduate version complete additional assignments.","2.060[J],16.221[J]","1.058",,,Y,,,,,"T. Cohen","Lecture,1-390/MW/0/9.30-11;Recitation,1-246/W/0/4"
"1.582","Design of Steel Structures",3,0,6,9,,,,"Permission of instructor",,"Provides ability to design and assess steel structures. Steel structures are taught at three levels: the overall structural system (multi-story buildings, wide-span buildings, bridges, masts, and towers); the components of a structural system (floor systems, plate girders, frames, and beams); and the details of structural components (connection types, welding, and bolting). Each level includes a balance among theoretical analysis, design requirements, and construction/cost considerations. Existing structures are used as worked examples.",,,,"2017-2018",Y,,,,,,
"1.589","Studies in Structural Design and Analysis",,,,,,,,"Permission of instructor",,"Individual study of advanced subjects under staff supervision. Content arranged to suit the particular requirements of the student and interested members of the staff.",,,,,Y,,Y,Y,,"O. Buyukozturk",
"1.61","Transport Processes in the Environment",3,1,8,12,,,,"1.060B",,"Introduces mass transport in environmental flows, with emphasis on river and lake systems. Covers derivation and solutions to the differential form of mass conservation equations. Topics include molecular and turbulent diffusion, boundary layers, dissolution, bed-water exchange, air-water exchange, and particle transport. Meets with 1.061A first half of term. Students taking graduate version complete additional assignments.",,"1.061",,,Y,,,,,,"Lecture,48-316/MWF/0/11;Recitation,48-216/M/0/2"
"1.63","Advanced Fluid Dynamics",4,0,8,12,,,,"18.085;2.25,permission of instructor.",,"Fundamentals of fluid dynamics intrinsic to natural physical phenomena and/or engineering processes. Discusses a range of topics and advanced problem-solving techniques. Sample topics include brief review of basic laws of fluid motion, scaling and approximations, creeping flows, boundary layers in high-speed flows, steady and transient, similarity method of solution, buoyancy-driven convection in porous media, dispersion in steady or oscillatory flows, physics and mathematics of linearized instability, effects of shear and stratification. In alternate years, two of the following modules will be offered: I: Geophysical Fluid Dynamics of Coastal Waters, II: Capillary Phenomena, III: Non-Newtonian Fluids, IV: Flagellar Swimming.","2.26[J]",,,,,,Y,,,,
"1.631","Fluid Dynamics and Disease",3,3,6,12,,,,"",,"Reviews theoretical notions in mathematical epidemiology and open problems in understanding and modeling disease transmission. Bridges disease modeling efforts at the large-scale population-level and those at the micro-scale pathogen-level via the use of fluid dynamics. Covers topics such as interfacial flows, fluid fragmentation, multiphase flows, turbulent flows, and fluid-structure interaction. Intended for students with a strong quantitative background interested in learning about applications in health and epidemiology and for students with an epidemiology and health background interested in learning about fluid dynamics approaches relevant to disease transmission. In the spirit of the OneHealth Initiative, covers advanced topics on the health of human, animal, and plant populations. The laboratory portion of the class entails activities aimed at integrating hands-on engaged learning with the theoretical concepts discussed in the lectures and covered in problem sets.","2.250[J],HST.537[J]",,,,,,Y,,,,
"1.64","Physical Limnology",3,0,9,12,,,,"1.061",,"Provides an introduction to physical processes occurring in lakes and shallow surface water systems with emphasis on mechanisms affecting fate and transport. Topics include internal waves, differential heating and cooling, boundary mixing, turbulent mixing, and influence of vegetation. Begins with a review of Navier-Stokes equation. Students taking graduate version complete additional assignments.",,"1.064",,"2018-2019",,,Y,,,,
"1.66","Problems in Water Resources and Environmental Engineering",,,,,,,,"Permission of instructor",,"Individual study in advanced topics as arranged between individual students and staff. Choice of subjects from theoretical, experimental, and practical phases of hydromechanics, hydraulic engineering, water resources, hydrology, and environmental engineering.",,,,,Y,,Y,Y,,"D. Entekhabi",
"1.67","Sediment Transport and Coastal Processes",4,0,8,12,,,,"1.061",,"Emphasizes the quantitative description of the mechanics of sediment transport in steady and unsteady flows based on hydrodynamic principles. Equations of motion for particles in a turbulent flow, entrainment, bedload, and suspended load. Bedform mechanics, ripples, and dunes. Flow resistance and boundary-layer mechanics for waves and combined wave-current flows. Wave-induced longshore currents, longshore and on-offshore sediment transport. Coastal protection.",,,,"2018-2019",,,Y,,,,
"1.685","Nonlinear Dynamics and Waves",3,0,9,12,,,,"Permission of instructor",,"A unified treatment of nonlinear oscillations and wave phenomena with applications to mechanical, optical, geophysical, fluid, electrical and flow-structure interaction problems. Nonlinear free and forced vibrations; nonlinear resonances; self-excited oscillations; lock-in phenomena. Nonlinear dispersive and nondispersive waves; resonant wave interactions; propagation of wave pulses and nonlinear Schrodinger equation. Nonlinear long waves and breaking; theory of characteristics; the Korteweg-de Vries equation; solitons and solitary wave interactions. Stability of shear flows. Some topics and applications may vary from year to year.","2.034[J],18.377[J]",,,"2018-2019",,,Y,,,,
"1.686","Nonlinear Dynamics and Turbulence",3,2,7,12,,,,"1.060A",,"Reviews theoretical notions of nonlinear dynamics, instabilities, and waves with applications in fluid dynamics. Discusses hydrodynamic instabilities leading to flow destabilization and transition to turbulence. Focuses on physical turbulence and mixing from homogeneous isotropic turbulence. Also covers topics such as rotating and stratified flows as they arise in the environment, wave-turbulence, and point source turbulent flows. Laboratory activities integrate theoretical concepts covered in lectures and problem sets. Students taking graduate version complete additional assignments.","2.033[J],18.358[J]","1.068",,"2017-2018",,,Y,,,,
"1.69","Introduction to Coastal Engineering",4,0,8,12,,,,"1.061",,"Basic dynamics of ocean surface waves; wave-driven, wind-driven, and tidal currents; boundary layers and sediment transport; and selected engineering applications. Formulation of the boundary-value problem for surface waves, linear plane-wave solution, shoaling, refraction, diffraction, statistical representation, and elements of nonlinearity. Depth-averaged formulation and selected solutions for sea level and currents driven by waves, winds, and tides. Elements of boundary layers, initial sediment motion, and bedload and suspended sediment transport. Alongshore sediment transport and shoreline change. Emphasizes basic principles, mathematical formulation and solution, and physical interpretation, with selected applications and exposure to current research.",,,,,Y,,,,,"J. Trowbridge","Lecture,54-827/MW/0/1-2.30"
"1.692","Ocean Wave Interaction with Ships and Offshore Energy Systems",4,0,8,12,,,,"2.20;18.085",,"Surface wave theory, conservation laws and boundary conditions, properties of regular surface waves and random ocean waves. Linearized theory of floating body dynamics, kinematic and dynamic free surface conditions, body boundary conditions. Simple harmonic motions. Diffraction and radiation problems, added mass and damping matrices. General reciprocity identities on diffraction and radiation. Ship wave resistance theory, Kelvin wake physics, ship seakeeping in regular and random waves. Discusses point wave energy absorbers, beam sea and head-sea devises, oscillating water column device and Well's turbine. Discusses offshore floating energy systems and their interaction with ambient waves, current and wind, including oil and gas platforms, liquefied natural gas (LNG) vessels and floating wind turbines. Homework drawn from real-world applications.","2.24[J]",,,"2017-2018",,,Y,,,,
"1.699","Projects in Oceanographic Engineering",,,,,,,,"Permission of instructor",,"Projects in oceanographic engineering, carried out under supervision of Woods Hole Oceanographic Institution staff. Given at Woods Hole Oceanographic Institution.","2.689[J]",,,,Y,,Y,Y,,"J. Westwater",
"1.714","Surface Hydrology",3,0,9,12,,,,"1.070B,permission of instructor",,"Covers observations and theory of the physical processes involved in the hydrologic cycle. Processes considered are rainfall, infiltration, runoff generation, stream flow, evaporation, transpiration,and rainfall interception.",,,,"2018-2019",Y,,,,,"E. Eltahir","Lecture,48-308/TR/0/1-2.30"
"1.72","Groundwater Hydrology",3,1,8,12,,,,"1.061",,"Presents the fundamentals of subsurface flow and transport, emphasizing the role of groundwater in the hydrologic cycle, the relation of groundwater flow to geologic structure, and the management of contaminated groundwater. Topics include Darcy equation, flow nets, mass conservation, the aquifer flow equation, heterogeneity and anisotropy, storage properties, regional circulation, unsaturated flow, recharge, stream-aquifer interaction, well hydraulics, flow through fractured rock, numerical models, groundwater quality, contaminant transport processes, dispersion, decay, and adsorption. Includes laboratory and computer demonstrations. Students taking graduate version complete additional assignments.",,"1.072",,,Y,,,,,,"Lecture,48-308/MW/0/2.30-4;Recitation,TBA"
"1.721","Advanced Subsurface Hydrology",3,0,9,12,,,,"1.72;18.075;permission of instructor",,"Advanced treatment of solute transport in natural porous media with a focus on coupled chemical reaction and transport. Numerical modeling. Stochastic treatment of temporal and spatial variability. Mobile/immobile domain mass transfer, macrodispersion, tracer tests, salt water intrusion, heat transport.",,,,"2018-2019",,,Y,,,,
"1.723","Computational Methods for Flow in Porous Media",3,0,9,12,,,,"Permission of instructor",,"Covers physical, mathematical and simulation aspects of fluid flow and transport through porous media. Conservation equations for multiphase, multicomponent flow. Upscaling of parameters in heterogeneous fields. Modeling of viscous fingering and channeling. Numerical methods for elliptic equations: finite volume methods, multipoint flux approximations, mixed finite element methods, variational multiscale methods. Numerical methods for hyperbolic equations: low-order and high-order finite volume methods, streamline/front-tracking methods. Applications to groundwater contamination, oil and gas reservoir simulation, and geological CO2 sequestration, among others. Limited to graduate students.",,,,,,,Y,,,,
"1.731","Water Resource Systems",3,0,9,12,,,,"1.070B,permission of instructor",,"Surveys optimization and simulation methods for management of water resources. Case studies illustrate linear, quadratic, nonlinear programming and real-time control. Applications include river basin planning, irrigation and agriculture, reservoir operations, capacity expansion, assimilation of remote sensing data, and sustainable resource development. Students taking graduate version complete additional assignments.",,"1.075",,,Y,,,,,,"Lecture,48-316/TR/0/2.30-4"
"1.74","Land, Water, Food, and Climate",3,0,3,6,,,,"",,"Seminar examines food production in a changing world, with an emphasis on key scientific questions about the connections between natural resources, climate, and agriculture. Students read and discuss papers on a range of topics, including water and land resources, climate change, demography, agro-ecology, biotechnology, trade, and food security. Provides a broad and balanced perspective on one of the defining global issues of this century. Considers scientific controversies as well as areas of general agreement and examines practical solutions for addressing critical problems. Participants present reviews of selected papers and lead follow-up discussions. They also have a role in shaping subject content.",,,,,,,Y,,,,
"1.76","Aquatic Chemistry",3,0,9,12,,,,"Chemistry GIR,5.60",,"Quantitative treatment of chemical processes in aquatic systems such as lakes, oceans, rivers, estuaries, groundwaters, and wastewaters. A brief review of chemical thermodynamics is followed by discussion of acid-base, precipitation-dissolution, coordination, and reduction-oxidation reactions. Emphasis is on equilibrium calculations as a tool for understanding the variables that govern the chemical composition of aquatic systems and the fate of inorganic pollutants.",,,,,Y,,,,,"B. Kocar","Lecture,54-823/TR/0/4-5.30"
"1.77","Water Quality Control",3,0,9,12,,,,"1.060B",,"Emphasizes mathematical models for predicting distribution and fate of effluents discharged into lakes, reservoirs, rivers, estuaries, and oceans. Focuses on formulation and structure of models as well as analytical and simple numerical solution techniques. Role of element cycles, such as oxygen, nitrogen, and phosphorus, as water quality indicators. Offshore outfalls and diffusion. Salinity intrusion in estuaries. Thermal stratification, eutrophication, and sedimentation processes in lakes and reservoirs.",,,,,,,Y,,,,
"1.78","Introduction to Soil Science",3,1,8,12,,,,"",,"Presents the physical, chemical, biological and genetic properties of soils, their global distribution, and response to management. Emphasizes factors controlling soil development, plant productivity, and the fate, cycling and bioavailability of soil nutrients and pollutants. Introduces Earth's different soil types and their classification; links characteristics with contemporary and historic issues surrounding natural and managed soil systems. Topics include soil carbon cycling, water and fertilizer management, and challenges associated with soil salinity-sodicity, erosion, and pollution. Includes field trips to local sites to examine soil physical properties, classification, and function. Introductory biology and chemistry are recommended prerequisites. Students taking graduate version complete additional assignments.",,"1.078",,"2017-2018",Y,,,,,,
"1.801","Environmental Law, Policy, and Economics: Pollution Prevention and Control",3,0,9,12,,,"HASS-S","",,"Reviews and analyzes federal and state regulation of air and water pollution, hazardous waste, green-house gas emissions, and the production and use of toxic chemicals. Analyzes pollution as an economic problem and the failure of markets. Explores the role of science and economics in legal decisions. Emphasizes use of legal mechanisms and alternative approaches (such as economic incentives and voluntary approaches) to control pollution and encourage chemical accident and pollution prevention. Focuses on the major federal legislation, the underlying administrative system, and the common law in analyzing environmental policy, economic consequences, and the role of the courts. Discusses classical pollutants and toxic industrial chemicals, green-house gas emissions, community right-to-know, and environmental justice. Develops basic legal skills: how to read/understand cases, regulations, and statutes. Students taking graduate version are expected to explore the subject in greater depth.","11.021[J],17.393[J],IDS.060[J]","1.811[J],11.630[J],15.663[J],IDS.540[J]",,,Y,,,,,"N. Ashford","Lecture,E51-057/TR/0/3.30-5"
"1.802","Regulation of Chemicals, Radiation, and Biotechnology",3,0,9,12,,,,"1.801,permission of instructor",,"Focuses on policy design and evaluation in the regulation of hazardous substances and processes. Includes risk assessment, industrial chemicals, pesticides, food contaminants, pharmaceuticals, radiation and radioactive wastes, product safety, workplace hazards, indoor air pollution, biotechnology, victims' compensation, and administrative law. Health and economic consequences of regulation, as well as its potential to spur technological change, are discussed for each regulatory regime. Students taking the graduate version are expected to explore the subject in greater depth.","11.022[J],IDS.061[J]",,,,,,Y,,,,
"1.811","Environmental Law, Policy, and Economics: Pollution Prevention and Control",3,0,9,12,,,,"",,"Reviews and analyzes federal and state regulation of air and water pollution, hazardous waste, green-house gas emissions, and the production and use of toxic chemicals. Analyzes pollution as an economic problem and the failure of markets. Explores the role of science and economics in legal decisions. Emphasizes use of legal mechanisms and alternative approaches (such as economic incentives and voluntary approaches) to control pollution and encourage chemical accident and pollution prevention. Focuses on the major federal legislation, the underlying administrative system, and the common law in analyzing environmental policy, economic consequences, and the role of the courts. Discusses classical pollutants and toxic industrial chemicals, green-house gas emissions, community right-to-know, and environmental justice. Develops basic legal skills: how to read/understand cases, regulations, and statutes. Students taking graduate version are expected to explore the subject in greater depth.","11.630[J],15.663[J],IDS.540[J]","1.801[J],11.021[J],17.393[J],IDS.060[J]",,,Y,,,,,"N. Ashford","Lecture,E51-057/TR/0/3.30-5"
"1.812","Regulation of Chemicals, Radiation, and Biotechnology",3,0,9,12,,,,"1.811,permission of instructor",,"Focuses on policy design and evaluation in the regulation of hazardous substances and processes. Includes risk assessment, industrial chemicals, pesticides, food contaminants, pharmaceuticals, radiation and radioactive wastes, product safety, workplace hazards, indoor air pollution, biotechnology, victims' compensation, and administrative law. Health and economic consequences of regulation, as well as its potential to spur technological change, are discussed for each regulator regime. Students taking the graduate version are expected to explore the subject in greater depth.","11.631[J],IDS.541[J]",,,,,,Y,,,,
"1.813","Technology, Globalization, and Sustainable Development",3,0,9,12,,,,"Permission of instructor",,"Investigates sustainable development, taking a broad view to include not only a healthy economic base, but also a sound environment, stable employment, adequate purchasing power, distributional equity, national self-reliance, and maintenance of cultural integrity. Explores national, multinational, and international political and legal mechanisms to further sustainable development through transformation of the industrial state. Addresses the importance of technological innovation and the financial crisis of 2008.","11.466[J],15.657[J],IDS.437[J]",,,,Y,,,,,"N. Ashford",
"1.818","Sustainable Energy",3,1,8,12,,,,"Permission of instructor",,"Assessment of current and potential future energy systems. Covers resources, extraction, conversion, and end-use technologies, with emphasis on meeting 21st-century regional and global energy needs in a sustainable manner. Examines various energy technologies in each fuel cycle stage for fossil (oil, gas, synthetic), nuclear (fission and fusion) and renewable (solar, biomass, wind, hydro, and geothermal) energy types, along with storage, transmission, and conservation issues. Emphasizes analysis of energy propositions within an engineering, economic and social context. Students taking graduate version complete additional assignments.","2.65[J],10.391[J],11.371[J],22.811[J]","2.650[J],10.291[J],22.081[J]",,,Y,,,,,"M. Golay","Lecture,32-155/TR/0/3-5;Recitation,32-144/F/0/1"
"1.83","Environmental Organic Chemistry",4,0,8,12,,,,"5.60;18.03",,"Focuses on the processes affecting organic compounds in the environment. Uses physical chemical properties to predict chemical transfers between environmental compartments (air, water, sediments, and biota). Uses molecular structure-reactivity relationships to estimate chemical, photochemical, and biochemical transformation rates. Resulting process models are combined to predict environmental concentrations (and related biological exposures) of anthropogenic and natural organic compounds.",,"1.831",,,Y,,,,,"P. Gschwend","Lecture,48-316/MW/0/1-2.30;Recitation,48-316/F/0/1"
"1.831","Environmental Organic Chemistry",4,0,8,12,,,,"5.60;18.03",,"Focuses on the processes affecting organic compounds in the environment. Uses physical chemical properties to predict chemical transfers between environmental compartments (air, water, sediments, and biota). Uses molecular properties to estimate chemical, photochemical, and biochemical transformation rates. Resulting process models are combined to predict environmental concentrations (and related biological exposures) of anthropogenic and natural organic compounds.",,"1.83",,,Y,,,,,,"Lecture,48-316/MW/0/1-2.30;Recitation,48-316/F/0/1"
"1.84","Atmospheric Chemistry",3,0,9,12,,,,"5.60",,"Provides a detailed overview of the chemical transformations that control the abundances of key trace species in the Earth's atmosphere. Emphasizes the effects of human activity on air quality and climate. Topics include photochemistry, kinetics, and thermodynamics important to the chemistry of the atmosphere; stratospheric ozone depletion; oxidation chemistry of the troposphere; photochemical smog; aerosol chemistry; and sources and sinks of greenhouse gases and other climate forcers.","10.817[J],12.807[J]",,,,Y,,,,,"J. Kroll","Lecture,48-308/TR/0/10.30-12"
"1.841","Atmospheric Composition in the Changing Earth System",3,0,9,12,,,,"1.84",,"Explores how atmospheric chemical composition both drives and responds to climate, with a particular focus on feedbacks via the biosphere. Topics include atmospheric nitrogen; DMS, sulfate, and CLAW; biogenic volatile organic compounds and secondary organic aerosol; wildfires and land use change; atmospheric methane and the oxidative capacity of the troposphere; and air quality and climate and geoengineering.","12.817[J]",,,"2018-2019",,,Y,,,,
"1.842","Aerosol and Cloud Microphysics and Chemistry",3,0,9,12,,,,"Permission of instructor",,"Focuses on understanding how aerosol particles form droplets or ice crystals during several atmospheric processes: determining Earth's radiative balance; heterogeneous chemistry and acid rain; understanding where, when and how much precipitation occurs. Provides tools for understanding the physics of aerosol and cloud element motion; the interaction of particles with water vapor, including phase changes and droplet and ice nucleation; the chemical composition of particles and the effect on cloud formation processes; and the effect of cloud processing on aerosol chemistry. Discusses relevant topics of contemporary interest, e.g., geoengineering and weather modification and volcanic effects. Students taking the graduate version complete different assignments.","12.814[J]","12.338",,,,,Y,,,,
"1.851","Water, Sanitation, Hygiene and Environmental Sanitation (WASH-ENV) in Low- and Middle-income Countries",,,,,,,,"",,"Addresses principles and practice of water, sanitation, hygiene and environmental sanitation (WASH-ENV) systems, infrastructure, engineering, and planning in low- and middle-income countries. Incorporates interdisciplinary technical, socio-cultural, public health, human rights, behavioral, and economic aspects into the design and implementation of interventions. Students develop skills to plan simple, yet reliable, WASH-ENV systems together with urban or rural communities that are compatible with local customs and available human and material resources.","11.479[J]",,,,,,Y,,,,
"1.86","Methods and Problems in Microbiology",3,0,9,12,,,,"",,"Students will read and discuss primary literature covering key areas of microbial research with emphasis on methods and approaches used to understand and manipulate microbes. Preference to first-year Microbiology and Biology students.","7.492[J],20.445[J]",,,,Y,,,,,"M. Laub",
"1.87","Microbial Genetics and Evolution",4,0,8,12,,,,"7.03,7.05,permission of instructor",,"Covers aspects of microbial genetic and genomic analyses, central dogma, horizontal gene transfer, and evolution.","7.493[J],12.493[J],20.446[J]",,,,Y,,,,,"A. Grossman","Lecture,66-160/TR/0/12.30-2.30"
"1.871","Computational Ecology",3,0,9,12,,,,"",,"Using high-throughput genome sequencing data, covers how to reconstruct the short-term ecological and long-term evolutionary dynamics of biological communities and populations. Emphasizes computational tools central to modern microbial ecology. Topics include computational phylogenetics, population genomics, ecological metagenomics, and ecological interactions.",,,,,Y,,,,,"O. Cordero Sanchez","Lecture,1-242/MW/0/10.30-12"
"1.873","Fundamentals of Network and Community Ecology",3,0,9,12,,,,"18.06",,"Centers on mathematical tools linking external perturbations with the structure and persistence of ecological communities - the ensemble of co-occurring and interacting species. Focuses on unstructured populations ranging from single, to pairs, to multiple species. Covers population dynamics, species interactions, stability, feasibility, species coexistence, and perturbations. Lectures address phenomenological and mechanistic understanding through graphical, analytical and numerical analysis. Students taking graduate version complete additional assignments.",,"1.087",,,,,Y,,,,
