Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"STS.425","History of Manufacturing in America",3,0,9,12,,,,"",,"Introductory survey of fundamental innovations and transitions in American manufacturing from the colonial period to the mid-twentieth century. Primary emphasis on textiles and metalworking, with particular attention to the role of the machine tool industry in the American manufacturing economy. Students taking graduate version are expected to explore the material in greater depth.",,"STS.026",,"2018-2019",Y,,,,,,
"STS.427","The Civil War and the Emergence of Modern America: 1861-1890",3,0,9,12,,,,"",,"Using the American Civil War as a baseline, considers what it means to become ""modern"" by exploring the war's material and manpower needs, associated key technologies, and how both influenced the United States' entrance into the age of ""Big Business."" Readings include material on steam transportation, telegraphic communications, arms production, naval innovation, food processing, medicine, public health, management methods, and the mass production of everything from underwear to uniforms – all essential ingredients of modernity. Students taking graduate version complete additional assignments.",,"21H.205[J],STS.027[J]",,"2017-2018",Y,,,,,,
"STS.429","Food and Power",3,0,9,12,,,,"Permission of instructor",,"Anthropological and historical analysis of food production, processing, and consumption in the US and globally. Emphasizes the social and technical practices of raising crops and livestock; efforts to preserve as well as create new foods; the industrialization and de-industrialization of food; the relation between food supply and safety and the state; the role of ethnicity and gender in consumption patterns; and the historical and cultural act of eating. STS.250 recommended.",,,,"2018-2019",,,Y,,,,
"STS.441","Technology and Self: Technology and Conversation",2,0,10,12,,,,"",,"Explores the relationship between technology and conversation, with an emphasis on conversation in our digital age when so many say they would rather text than talk. Topics center on the psychology of online life, such as the way in which we both share and withhold information about the self. Discussion about the ways new kinds of online conversation are playing out in education, the workplace, and in families and what the changes in conversation mean for collaboration, innovation, and leadership. Readings include works in history, literature, anthropology, psychology, and linguistics. Open to undergraduates by permission of instructor. Limited to 15; no listeners.",,,,"2017-2018",Y,,,,,,
"STS.443","Technology and Self: Science, Technology, and Memoir",2,0,7,9,,,,"Permission of instructor",,"Focuses on the memoir as a window onto the relationship of the scientist, engineer, and technologist to his or her work. Studies the subjective side of technology and the social and psychological dimensions of technological change. Students write about specific objects and their role in their lives - memoir fragments. Readings concern child development theory and the role of technology in development. Explores the connection between material culture, identity, cognitive and emotional development. Students taking graduate version complete additional assignments. Limited to 15; no listeners.",,"STS.043",,,Y,,,,,,"Lecture,E51-061/T/0/1-3"
"STS.444","Technology and Self: Things and Thinking",2,0,7,9,,,,"Permission of instructor",,"Explores emotional and intellectual impact of objects. The growing literature on cognition and “things” cuts across anthropology, history, social theory, literature, sociology, and psychology and is of great relevance to science students. Examines the range of theories, from Mary Douglas in anthropology to D.W. Winnicott in psychoanalytic thinking, that underlies “thing” or “object” analysis. Students taking graduate version complete additional assignments. Limited to 15; no listeners.",,"STS.044",,"2018-2019",Y,,,,,,"Lecture,E51-061/T/0/3-5"
"STS.450","The Global History of Medicine and Public Health",3,0,9,12,,,,"",,"Surveys recent and canonical scholarship on the history of medicine and public health as a global set of events starting in the 15th century. Examines themes including race, gender, class, imperialism, warfare, religion, governance, indigenous knowledge, disciplinarily, the body, and citizenship. Emphasizes the development of methods and historiographic approaches for studying these themes.",,,,"2017-2018",,,Y,,,,
"STS.454","Science and Technology in the Museum Environment",3,0,9,12,,,,"",,"Examines the ways museums preserve the material culture of science and technology and present it distinctively to a mass audience. Focuses on challenges and opportunities of preserving and presenting science and technology in the museum environment. Students review recent work in museum studies as it relates specifically to science, medicine, and technology; review a major gallery or exhibition locally; and have an opportunity to participate in a collections- or communications-related research project in the MIT Museum.",,,,"2017-2018",,,Y,,,,
"STS.456","Science on Screen",2,1,9,12,,,,"",,"Examines the linked histories of science, engineering, and documentary film from 1895 to present. In addition to historical study and visual analysis, students produce their own short videos based on archival footage. Provides opportunities to interact with both antiquated and modern technologies of media production and projection. Readings cover topics in film studies, the history of technology, STS, and material culture studies. Includes mandatory weekly screenings and media production assignments, as well as several short writing assignments. Students taking graduate version complete additional and more in-depth assignments. Limited to 15.",,"STS.056",,"2017-2018",Y,,,,,,
"STS.460","Histories of Information, Communication, and Computing Technologies",3,0,9,12,,,,"",,"Introduction to the historical study of information, communication, and computing technologies with a focus on the United States. Pairs analysis of a multidisciplinary reading list with in-depth discussions of research methods and writing for academic publications. Later weeks of the course adapt to student interests and are determined by students in consultation with the instructor. Limited to 15.",,,,"2017-2018",,,Y,,,,
"STS.462","Social and Political Implications of Technology",3,0,9,12,,,,"",,"Historical and contemporary studies are used to explore the interaction of technology with social and political values. Emphasis on how technological devices, structures, and systems influence the organization of society and the behavior of its members. Examples drawn from the technologies of war, transportation, communication, production, and reproduction.",,,,"2018-2019",,,Y,,,,
"STS.463","Technocracy",3,0,9,12,,,,"",,"Survey of the history of efforts to apply scientific methods and technological tools to solve social and political problems, with a focus on the United States since 1850. Topics include: city planning, natural resource management, public education, economic development, quantification and modeling in the social and policy sciences, technology transfer, and political economies of expertise.","11.461[J]",,,"2017-2018",Y,,,,,,
"STS.467","The History of Aviation",3,0,9,12,,,,"Permission of Instructor",,"Reading course in the history of aviation, focusing on science and technology and cultural and political context. Themes include: the science of aeronautics, pilots and piloting, control systems and electronics, engineering epistemology, infrastructure, industry, government and politics, evolution of aeronautics research, culture and experience, automation and autonomy, role of MIT, literature and film. Case studies of specific systems and engineering projects. Emphasis is on book-length texts, close reading, historical methods of analyzing technological change. Study of social and political dimensions of engineering projects, examination of aviation institutions. Students prepare weekly response papers to readings, make extended presentations to class twice per semester, and submit a final research paper.","16.707[J]",,,"2017-2018",,,Y,,,,
"STS.470","Research Seminar: Human, Remote and Autonomous Systems in Air, Sea, and Space",3,0,9,12,,,,"16.400,16.453,permission of instructor",,"Examines relationships between human-occupied, remotely operated, and autonomous systems in the extreme environments of the deep ocean, air, and spaceflight. Uses a mix of historical, sociological, and engineering perspectives, examines different forms of human presence in each type of system and how they relate to each other in time and space, including: physical hand-on-the stick flying, supervisory control, remote operation, systems design, programming autonomous systems, management. Emphasis on networks of people interacting in networks of organizations through networks of machines.","16.440[J]",,,"2017-2018",Y,,,,,,
"STS.471","Engineering Apollo: The Moon Project as a Complex System",4,0,8,12,,,,"Permission of instructor",,"Detailed technical and historical exploration of the Apollo project to fly humans to the moon and return them safely to Earth as an example of a complex engineering system. Emphasizes how the systems worked, the technical and social processes that produced them, mission operations, and historical significance. Guest lectures by MIT-affiliated engineers who contributed to and participated in the Apollo missions. Students work in teams on a final project analyzing an aspect of the historical project to articulate and synthesize ideas in engineering systems.","16.895[J]",,,"2017-2018",,,Y,,,,
"STS.474","Art, Craft, Science",3,0,9,12,,,,"",,"Examines how people learn, practice, and evaluate traditional and contemporary craft techniques. Social science theories of design, embodiment, apprenticeship learning, skill, labor, expertise, and tacit knowledge are used to explore distinctions among art, craft, and science. Also discusses the commoditization of craft into market goods, collectible art, and tourism industries. Ethnographic and historical case studies include textiles, Shaker furniture, glassblowing, quilting, cheesemaking, industrial design, home and professional cooking, factory and laboratory work, CAD/CAM. Demonstrations, optional field trips, and/or hands-on craft projects may be included. Students taking graduate version complete additional assignments.","21A.509[J]",,"21A.501,STS.074","2017-2018",,,Y,,,,
"STS.477","Writing: Science, Technology, and Society",3,0,9,12,,,,"21H.991J",,"Examination of different ""voices"" used to consider issues of scientific, technological, and social concern. Students write frequently and choose among a variety of non-fiction forms: historical writing, social analysis, political criticism, and policy reports. Instruction in expressing ideas clearly and in organizing a thesis-length work. Reading and writing on three case studies drawn from the history of science; the cultural study of technology and science; and policy issues.","21W.820[J]",,,"2018-2019",Y,,,,,"K. Manning",
"STS.481","Cross-Cultural Investigations: Technology and Development",3,0,9,12,,,,"",,"Enhances cross-cultural understanding through discussion of practical, ethical, and epistemological issues in conducting social science and applied research in foreign countries or unfamiliar communities. Includes research practicum to help students develop interviewing, participant-observation, and other qualitative research skills, as well as critical discussion of case studies. Open to all interested students, but intended particularly for those planning to undertake exploratory research or applied work abroad. Students taking graduate version complete additional assignments.","EC.792[J],21A.839[J]","EC.702[J],21A.801[J],STS.071[J]",,"2017-2018",,,Y,,,,
"STS.482","Science, Technology, and Public Policy",4,0,8,12,,,,"Permission of instructor",,"Analysis of issues at the intersection of science, technology, public policy, and business. Cases drawn from antitrust and intellectual property rights; health and environmental policy; defense procurement and strategy; strategic trade and industrial policy; and R&D funding. Structured around theories of political economy, modified to take account of integration of uncertain technical information into public and private decision-making. Meets with 17.309.","17.310[J],IDS.412[J]",,"17.309,IDS.055,STS.082",,Y,,,,,"K. Oye, N. Selin","Lecture,E25-111/MW/0/1.30-3;Recitation,E25-117/M/0/4,66-168/T/0/3"
"STS.487","Foundations of Information Policy",3,0,9,12,,,,"Permission of instructor",,"Studies the growth of computer and communications technology and the new legal and ethical challenges that reflect tensions between individual rights and societal needs. Topics include computer crime; intellectual property restrictions on software; encryption, privacy, and national security; academic freedom and free speech. Students meet and question technologists, activists, law enforcement agents, journalists, and legal experts. Instruction and practice in oral and written communication provided. Students taking graduate version complete additional assignments. Enrollment limited.",,"6.805[J],STS.085[J]",,,Y,,,,,,"Lecture,66-168/R/0/1-4"
"STS.S91","Special Subject: Science, Technology and Society",,,,,,,,"",,"Addresses a special topic in Science, Technology and Society which is not offered in the regular curriculum.",,,,"2017-2018",Y,,,,,,
"STS.S92","Special Subject: Science, Technology and Society",,,,,,,,"",,"Addresses subject matter in Science, Technology and Society that is not offered in the regular curriculum.",,,,,Y,Y,Y,,,,
"STS.800","Teaching Science, Technology and Society",,,,,,,,"",,"For qualified graduate students serving as either a teaching assistant or instructor for subjects in Science, Technology and Society (STS). Enrollment limited by availability of suitable teaching assignments.",,,,,Y,,Y,,,"J. Light",
"STS.901","Independent Study in Science, Technology, and Society",,,,,,,,"Permission of instructor",,"For students who wish to pursue special studies or projects at an advanced level with a faculty member of the Program in Science, Technology, and Society.",,,,,Y,,Y,,,"J. Light",
"STS.902","Independent Study in Science, Technology, and Society",,,,,,,,"Permission of instructor",,"For students who wish to pursue special studies or projects at an advanced level with a faculty member of the Program in Science, Technology, and Society.",,,,,Y,,Y,,,"J. Light",
"STS.903","Independent Study in Science, Technology, and Society",,,,,,,,"Permission of instructor",,"For students who wish to pursue special studies or projects at an advanced level with a faculty member of the Program in Science, Technology, and Society.",,,,,Y,,Y,,,"J. Light",
"STS.904","Independent Study in Science, Technology, and Society",,,,,,,,"Permission of instructor",,"For students who wish to pursue special studies or projects at an advanced level with a faculty member of the Program in Science, Technology, and Society.",,,,,Y,,Y,,,"J. Light",
"STS.THG","Graduate Thesis",,,,,,,,"Permission of instructor",,"Program of graduate research leading to the writing of a PhD thesis, to be arranged by the student with an appropriate MIT faculty member, who is the thesis supervisor.",,,,,Y,Y,Y,Y,,"J. Light",
