Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"21M.585","Interactive Music Systems",3,0,9,12,,,,"",,"Explores audio synthesis, musical structure, human computer interaction (HCI), and visual presentation for the creation of interactive musical experiences. Topics include audio synthesis; mixing and looping; MIDI sequencing; generative composition; motion sensors; music games; and graphics for UI, visualization, and aesthetics. Includes weekly programming assignments in python. Teams build an original, dynamic, and engaging interactive music system for their final project. Limited to 18.",,"6.809[J],21M.385[J]",,,Y,,Y,,,,"Lecture,24-033/MW/0/11-12.30"
"21M.587","Fundamentals of Music Processing",3,0,9,12,,,,"",,"Analyzes recorded music in digital audio form using advanced signal processing and optimization techniques to understand higher-level musical meaning. Covers fundamental tools like windowing, feature extraction, discrete and short-time Fourier transforms, chromagrams, and onset detection. Addresses analysis methods including dynamic time warping, dynamic programming, self-similarity matrices, and matrix factorization. Explores a variety of applications, such as event classification, audio alignment, chord recognition, structural analysis, tempo and beat tracking, content-based audio retrieval, and audio decomposition. Students taking graduate version complete additional assignments. Enrollment limited.",,"21M.387",,,Y,Y,,Y,,,
"21M.600","Introduction to Acting",4,0,5,9,,,"HASS-A","",,"Explores the actor's tools: body, voice, mind, imagination, and the essential self. Through studio exercises, students address issues of honesty and creativity in the theatrical moment, and begin to have a sense of their strengths and limitations as communicating theatrical artists. Provides an opportunity for students to discover their relationship to ""the other"" in the acting partner, the group, the environment, and the audience. Limited to 20 per section.",,,,,Y,,Y,,,,"Lecture,W16-/MW/0/3-5,W16-/TR/0/11-1,W16-/MW/0/3-5"
"21M.601","Drawing for Designers",3,0,6,9,,,"HASS-A","",,"Explores drawing as a fundamental component of the design process. In-class drawing exercises focus on developing the hand-to-eye relationship and pre-visualization skills essential to any designer. Studies the use drawing as a route to understanding space and form and achieving accuracy through expression. By drawing figures, landscapes and/or still life compositions in a variety of media, students investigate the figure/ground relationship while dealing with tone, line, and composition, which are all requisite elements of design. Provides exposure to designers who have used drawing as a central component of their work. Students create a portfolio that includes in-class drawings, studies done outside of class, and one research-based written project. Limited to 20.",,,,,Y,,Y,,,"S. McBride","Lecture,W97-261/T/1/7-10 PM"
"21M.603","Introduction to Design for the Theater",3,0,6,9,,,"HASS-A","",,"Introduces the fundamental skills and concepts of scenography through a series of individual design projects structured to explore the relationship of the performer to the environment, the interrelation of lighting and stage design, and the evolution of visual narrative. Develops a basic visual literacy for the theater by honing skills in drawing, model building, 3-D modeling, digital image manipulation, and color theory. Projects complimented by study of artworks and theories by Cindy Sherman, Sol LeWitt, Alan Kaprow, Robert Wilson, Bertolt Brecht, Caspar Neher, and others. Enrollment may be limited.",,,,,Y,,,,,"S. Brown","Lecture,W97-261/MW/0/3-5"
"21M.604","Playwriting I",3,0,9,12,,,"HASS-A","",,"Introduces the craft of writing for the theater, with special attention to the ""play"" in playwriting. Through weekly assignments and in-class exercises, students explore scene structure, action, events, voice, and dialogue. In workshop format, students present individual work for feedback and are encouraged to bring a sense of fun, joy and playfulness to their writing. Readings include published plays, which provide exposure to a variety of styles, voices, and structures. Emphasizes process, risk taking, and finding one's own voice and vision.","21W.754[J]",,,,Y,,,,,"K. Urban, L. Harrington, L. Harrington, K. Urban","Lecture,4-253/M/0/2-5,W97-267/M/1/7-10 PM"
"21M.605","Voice and Speech for the Actor",4,0,5,9,,,"HASS-A","",,"Concentrates upon freeing the natural voice through awareness of physical, vocal and, at times, emotional habits and the willingness and desire to experience change. Teaches progression of contemporary approaches to voice through in-class vocal exercises. Students use sonnets or poems as vehicles to explore the components of language and the need to communicate and reveal oneself through the voice. Designed for students interested in theater or developing their voices for presentations and professional speaking. Limited to 14; preference to Theater majors, minors, and concentrators who have pre-registered.",,,,,Y,,Y,,,"K. Eastley, K. Eastley, K. Eastley, O. D'Ambrosio, O. D'Ambrosio","Lecture,50-201/MW/0/11-1,50-201/MW/0/1-3,50-201/TR/0/11-1,50-201/TR/0/1-3"
"21M.606","Introduction to Stagecraft",4,3,2,9,,,"HASS-A","",,"Provides a foundation in theater technology, examining the creation of a theatrical production from conception to performance. Explores the realization of an artistic and structural vision for a play, taking into account all facets of technical theater: history of productions, types of technical roles, design, drafting, carpentry, costume, lighting, rigging, stage management, sound, and video. Students serve on the production team responsible for building, installing and/or running the department's show that semester. Limited to 18.",,,,,Y,,Y,,,"S. Rodemann","Lecture,W97-160/TR/0/3-5"
"21M.611","Foundations of Theater Practice",3,0,9,12,,,"HASS-A","",,"Introduces the ideas, skills, and aesthetic issues which comprise the creation of the theatrical event. Guest artists and faculty members introduce the work of different disciplines such as directing, stagecraft, design, acting, dramaturgy, and criticism. Readings and in-class exercises help students understand and experience the basic creative impulse in each area.",,,,"2017-2018",Y,,,,,,
"21M.624","Acting with the Camera",4,0,8,12,,,"HASS-A","21M.600,permission of instructor",,"Studio workshop explores the discipline of acting for the camera through in-class exercises that focus on the creative challenges inherent to both filming and being filmed. Investigates the performer in the history of cinema, television, and multimedia stage performance through readings, screenings, and experimentation with the theory and practice of performing for and with the camera. Culminates in student-written, edited, directed, and acted short films. Instruction in written and oral communication provided. Limited to 20.",,,,,,,Y,,,,
"21M.645","Motion Theater",3,0,9,12,,,"HASS-A","",,"Examines the theatrical event from the perspective of composition in a performance workshop. Studio exercises address the process of developing a theatrical work through an internalized understanding of compositional principles in theater. Examines physical action in time and space. Includes outside readings, videos, short essays, and in-class discussions. Provides the performer, director, choreographer, designer or writer opportunities to engage with large and small group ensembles in creation of theatrical events. Topics include image, motion, shape, repetition, gesture, and spatial relationship. Preference to majors, minors, concentrators. Admittance may be controlled by lottery.",,,,,Y,,Y,,,"J. Scheib","Lecture,W97-160/M/1/7-10 PM"
"21M.690","Sport as Performance",3,0,9,12,,"CI-H","HASS-A","",,"Seminar investigates the aesthetics of sport as theatrical performance and explores the performance of race, gender, class, nation, and sexuality in sport. Readings drawn from theatre/performance studies, anthropology, sociology, ethnic studies, gender studies, history, and kinesiology. Topics include barnstorming, Olympics, Title IX, Native American mascots, and a variety of sports ranging from football to figure skating. Limited to 18.",,,,,,,Y,,,,
"21M.700","China on Stage",3,0,9,12,,"CI-H","HASS-A","",,"Explores the role theater productions have played in shaping Chinese society, politics, and cultural exchange during the past century. Topics include censorship, audience reception, and current translingual and cross-cultural trends. Examines plays in English translation, videos, photographs, archival materials, and English-language books and articles about Chinese theater. Students taking graduate version complete additional assignments. Enrollment limited.",,"21M.701",,,,,Y,,,,
"21M.701","China on Stage",3,0,9,12,,,,"",,"Explores the role theater productions have played in shaping Chinese society, politics, and cultural exchange during the past century. Topics include censorship, audience reception, and current translingual and cross-cultural trends. Examines plays in English translation, videos, photographs, archival materials, and English-language books and articles about Chinese theater. Students taking graduate version complete additional assignments. Enrollment limited.",,"21M.700",,,,,Y,,,,
"21M.704","Music Theater Workshop",3,0,6,9,,,"HASS-A","21M.600,permission of instructor",,"Introduces applications of music in theater and performance. Encourages experimentation with different genres of singing, acting, and movement by exploring an array of historical and contemporary styles and techniques. Students develop and perform their own original songs and textual materials, gaining a theoretical and practical understanding of the actor's contribution to the dynamic form of musical theater. Previous experience in musical theater not required.",,,,,Y,,,,,"A. Kohler","Lecture,W97-162/T/1/7-10 PM"
"21M.705","The Actor and the Text",4,0,8,12,,,"HASS-A","21M.600,permission of instructor",,"Gives students who have begun the process of bringing themselves to a dramatic moment the opportunity to apply their skills to scripted material. Studio work in this class further develops the completeness, spontaneity, and honesty of expression of the actor's body, imagination, and voice; and introduces written material and the problems of synthesizing the self, the moment, and the scripted word. Weekly rehearsals with a scene partner. Enrollment may be limited.",,,,,,,Y,,,,
"21M.706","Asian American Theater",3,1,8,12,,,"HASS-A","",,"Explores plays about the Asian American experience. Readings include plays and materials about cultural and political issues, family, and identity. Course includes short formal and creative writing assignments and scene work resulting in a collaborative final performance. Limited to 18.",,,,"2017-2018",,,Y,,,,
"21M.710","Script Analysis",3,0,9,12,,"CI-H","HASS-A","",,"Focuses on reading a script theatrically with a view to mounting a coherent production. Through careful, intensive reading of a variety of plays from different periods and different aesthetics, a pattern emerges for discerning what options exist for interpretating a script. Students discuss the consequences of those options for production. Enrollment limited.",,,,,Y,,Y,,,"D. Gammons","Lecture,4-158/MW/0/2-3.30"
"21M.711","Production Seminar",3,0,9,12,,,"HASS-A","",,"Pursues detailed study of a particular playtext or theme and is related to some planned production activity during the following IAP. Seminar activities may include guest speakers from various disciplines who approach some aspect of the playtext or theme from the perspective of their fields; various theatrical practitioners; and critical and scholarly presentations by seminar members. Participation in the IAP production is not required.",,,,"2017-2018",,,Y,,,,
"21M.715","Topics in Theater Arts",3,0,9,12,,,,"Permission of instructor",,"Multidisciplinary seminar provides opportunity for study in performance theory and practice. Topics vary from term to term; may be taught by visiting faculty. May be repeated for credit if content differs.",,,,,Y,,Y,,,"K. Urban","Lecture,56-167/MW/0/1-3"
"21M.732","Costume Design",3,0,9,12,,,"HASS-A","Permission of instructor",,"Studio workshop designed for students who possess a basic understanding of the principles of design and seek a more intensive study of costume. Students develop designs through a collaborative creative process that incorporates production dramaturgy and script analysis, and map those findings to a scenographically charged directorial concept. Fosters period research, conceptual design, and rendering skills through practical studio exercises. Instruction in life drawing, visual presentation, and basic costume construction provides the tools for applying conceptual design skills in performance.",,,,,,,Y,,,,
"21M.733","Set Design",4,0,8,12,,,"HASS-A","21M.603,permission of instructor",,"Investigates the creation of stage environments for live performance. Students develop stage designs related to current production projects at MIT. A research paper exploring the work of a theater designer is also required. Focuses on developing the designer's communication tools, particularly in the areas of visual research, 3-D digital model making, and design presentation. Examines the relationship of stage design to theater architecture, emerging media technologies and dramaturgies of the 20th and 21st centuries.",,,,,,,Y,,,,
"21M.734","Lighting Design",4,0,8,12,,,"HASS-A","Permission of instructor",,"Explores the history, concepts and techniques of sculpting space with light within a contemporary context. Students experiment with a wide range of approaches, tools, and skills to develop their own creative vision. Focuses on discrete forms that include live performance, installation, architecture, and developments in applied technologies. Studio projects alternate between conceptual studies and realized designs reflective of students' own unique interests and talents. Enrollment may be limited.",,,,,Y,,,,,"J. Higgason","Lecture,W97-160/T/1/7-10 PM"
"21M.735","Technical Design for Performance",4,0,8,12,,,"HASS-A","21M.606,permission of instructor",,"Studio examines the role of the technical designer as an integral member of an ensemble. Focusing on the artistic process, students develop their own unique approaches to stage design, lighting, sound, video design and other new media applications for the performing arts. They also explore an array of pre-production research and rehearsal techniques and analyze dramatic texts. Introduces theoretical and practical aspects of technical design, from the budgeting of time and selection of materials, to use of new technologies. Culminates in a public showing of final design projects for an invited audience.",,,,"2017-2018",Y,,,,,,
"21M.785","Playwrights' Workshop",4,0,8,12,,,"HASS-A","21M.604,21W.754,permission of instructor",,"Continued work in the development of play scripts for the theater. Writers work on sustained pieces in weekly workshop meetings, individual consultation with the instructor, and in collaboration with student actors, directors, and designers. Fully developed scripts eligible for inclusion in the Playwrights' Workshop production. Students taking graduate version complete additional assignments. Enrollment may be limited.","21W.769[J]","21M.789",,,,,Y,,,,
"21M.789","Playwrights' Workshop",4,0,8,12,,,,"21M.604,21W.754,permission of instructor",,"Continued work in the development of play scripts for the theater. Writers work on sustained pieces in weekly workshop meetings, individual consultation with the instructor, and in collaboration with student actors, directors, and designers. Fully developed scripts eligible for inclusion in the Playwrights' Workshop production. Students taking graduate version complete additional assignments.",,"21M.785[J],21W.769[J]",,,,,Y,,,,
"21M.790","Director's Craft",3,0,9,12,,,"HASS-A","21M.600;21M.710,permission of instructor",,"Explores several models of directing, each with its unique structures, philosophy, terminology, and techniques. Develops an individual voice for each student and clarity in his/her directorial point of view. Class sessions concentrate on how a point of view is arrived at through analysis of material and the way the results are rendered with the basic tools of theater. All points of view are honored as long as they can be actively supported by the work. Provides instruction and practice in oral and written communication. Students taking graduate version complete additional assignments.",,"21M.791",,,,,Y,,,,
"21M.791","Director's Craft",,,,,,,,,,,,,,,,,,,,,
"21M.800","All the World's a Stage: Socio-Political Perspectives in Global Performance",3,0,9,12,,,"HASS-A","",,"Investigates repertoire from international creators of theater, opera, performance art, and dance. Explores diverse storytelling and directorial points of view, examining the contexts which inform approaches to performance making. Discusses specific cultural and political shifts that have inspired the work of international artists, such as Marina Abramovic (Serbia), Pina Bausch (Germany), Nora Chipaumire (Zimbabwe), Ping Chong (US/Canada), Peter Sellars (US), and The Yes Men (US). Weekly readings, screenings and guest artists provide the foundation for an understanding of the role of director as an artist who finds inspiration in the contradictions of the world. Students taking graduate version complete additional assignments.",,"21M.801",,"2017-2018",,,Y,,,,
"21M.801","All the Worlds a Stage: Socio-Political Perspectives in Global Performance",3,0,9,12,,,,"",,"Investigates repertoire from international creators of theater, opera, performance art, and dance. Explores diverse storytelling and directorial points of view, examining the contexts which inform approaches to performance making. Discusses specific cultural and political shifts that have inspired the work of international artists, such as Marina Abramovic (Serbia), Pina Bausch (Germany), Nora Chipaumire (Zimbabwe), Ping Chong (US/Canada), Peter Sellars (US), and The Yes Men (US). Weekly readings, screenings and guest artists provide the foundation for an understanding of the role of director as an artist who finds inspiration in the contradictions of the world. Students taking graduate version complete additional assignments.",,"21M.800",,"2017-2018",,,Y,,,,
"21M.803","Performance and Design Workshop",0,3,0,3,,,,"Permission of instructor",,"Provides directed practice in the disciplines of performance practice, including design, acting, directing, technical theater, management, dramaturgy and other creative fields. Students test and refine their skills by participating in the creation of produced plays, intensive workshops, installations and other design or performance projects in dance, film, music theater, opera, and other performing arts events. Students work closely with faculty, peers and guest artists. Students seeking to design individual performance and design workshops must be supervised by a theater arts faculty member, and obtain his or her written approval.",,,,,Y,Y,Y,Y,,"N. Paschal",
"21M.806","Applied Performance and Design Production",0,6,0,6,,,,"Permission of instructor",,"Provides opportunities for applied practice in the disciplines of performance, including acting, directing, playwriting, design, technical theater, dramaturgy, and management. Students test and refine their skills in the prototyping of design projects, installations, plays, dance, film, music theater, opera, and other performing arts events. They also apply theory and practice while tracing the research and rehearsal process through production and public presentation in the theater or in the studio. Students seeking to design an applied project must be supervised by a theater arts faculty member, and obtain his or her written approval.",,,,,Y,Y,Y,Y,,"N. Paschal",
"21M.809","Performance and Design Intensive",0,9,0,9,,,,"Permission of instructor",,"Multidisciplinary, term-long, independent study geared toward the development of significant artistic and technical projects in performance and design. Students pursue projects in an array of fields and are invited to propose artistic and research projects as actors, directors, designers, dramaturges, and/or technical designers. Often in conjunction with Theater Arts-produced productions, proposals for intensives must be vetted and supervised by a member of the Theater Arts faculty with whom the student will work over the course of term.",,,,,Y,Y,Y,Y,,"N. Paschal",
"21M.830","Acting: Techniques and Style",4,0,8,12,,,"HASS-A","21M.624,21M.705,permission of instructor",,"Refines the student actor's use of the language of the stage with work on text and physical presentation. Explores issues of style, including the understanding and honoring, in performance, of the specific requirements from several different periods of the Western theatrical tradition. Periods may differ from term to term. Students taking graduate version complete additional assignments.",,"21M.835",,,Y,,,,,"O. D'Ambrosio","Lecture,50-201/TR/0/3-5"
"21M.835","Acting: Techniques and Style",4,0,8,12,,,,"21M.600",,"Refines the student actor's use of the language of the stage with work on text and physical presentation. Explores issues of style, including the understanding and honoring, in performance, of the specific requirements from several different periods of the Western theatrical tradition. Periods may differ from term to term. Students taking graduate versions complete additional assignments.",,"21M.830",,,Y,,,,,,"Lecture,50-201/TR/0/3-5"
"21M.840","Performance Media",4,0,8,12,,,"HASS-A","",,"Integrates media and communication technologies in performing arts. Studio exercises provide a forum for experimentation. Contemporary and historical techniques for media integration examined through readings, viewing videos and short written essays. Technologies examined include digital imaging, composite and live feed digital video, and web-based performance. Engages the designer, director, choreographer, performer, visual artist or programmer in the practice of integrating media into live art events. Equipment is provided. Students taking graduate version complete additional assignments.",,"21M.841",,"2017-2018",Y,,,,,,
"21M.841","Performance Media",4,0,8,12,,,,"",,"Integrates media and communication technologies in performing arts. Studio exercises provide a forum for experimentation. Contemporary and historical techniques for media integration examined through readings, viewing videos and short written essays. Technologies examined include digital imaging, composite and live feed digital video, and web-based performance. Engages the designer, director, choreographer, performer, visual artist or programmer in the practice of integrating media into live art events. Equipment is provided. Students taking graduate version complete additional assignments.",,"21M.840",,"2017-2018",Y,,,,,,
"21M.842","Live Cinema Performance",3,2,7,12,,,"HASS-A","",,"Interdisciplinary studio merges the disciplines of the performer, designer, cinematographer, director, playwright and technician, and examines the deep integration of live theatrical and cinematic idioms. Studio exercises, readings, field trips and in-class presentations provide the opportunity to study the history and theory surrounding the development of genre, and to engage the practice from both sides of the camera. Includes guest artists, lectures, and master classes. Students regularly test what they develop in studio on the stage. Each class focuses on a particular dramatist, theme, or artistic genre and culminates in a full-length collaboration that will be presented in the final week of class for an invited audience. Students taking graduate version complete additional assignments. Enrollment limited.",,"21M.843",,,,,Y,,,,
"21M.843","Live Cinema Performance",3,2,7,12,,,,"",,"Interdisciplinary studio merges the disciplines of the performer, designer, cinematographer, director, playwright and technician, and examines the deep integration of live theatrical and cinematic idioms. Studio exercises, readings, field trips and in-class presentations provide the opportunity to study the history and theory surrounding the development of genre, and to engage the practice from both sides of the camera. Includes guest artists, lectures, and master classes. Students regularly test what they develop in studio on the stage. Each class focuses on a particular dramatist, theme, or artistic genre and culminates in a full-length collaboration that will be presented in the final week of class for an invited audience. Students taking graduate version complete additional assignments. Enrollment Limited.",,"21M.842",,,,,Y,,,,
"21M.846","Topics in Performance Studies",3,0,9,12,,,"HASS-A","",,"Multidisciplinary lecture/workshop engages students in a variety of approaches to the study and practice of performance as an area of aesthetic and social interaction. Special attention paid to the use of diverse media in performance. Interdisciplinary approaches to study encourage students to seek out material histories of performance and practice. May be repeated for credit if topics differ.",,"21M.847",,,,,Y,,,,
"21M.847","Topics in Performance Studies",3,0,9,12,,,,"",,,,"21M.846",,,,,Y,,,,
"21M.848","Performance Studies: Advanced Theories of Sport",3,0,9,12,,,"HASS-A","21M.690;permission of instructor",,"Seminar explores connections between athletics and theatre, performance studies, sociology, anthropology, and history. Focuses on performance of nation, race, and gender in sport, and how sport performs in society. Specific topics selected based on the research focus of each student. Enrollment limited.",,,,"2017-2018",,,Y,,,,
"21M.851","Independent Study in Performance and Design",,,,,,,,"Permission of instructor",,"Multidisciplinary independent study provides opportunity for individual practica in the performing arts. While opportunities may include directed theoretical research and practice in production and performance with permanent and visiting faculty, students are encouraged to propose independent programs of study to a member of the theater arts faculty. Permission of supervising faculty member required.",,,,,Y,Y,Y,,,"N. Paschal",
"21M.862","Topics in Performance Practice",4,0,8,12,,,,"",,"Class explores elements of performance in a studio setting. Topics vary from term to term; may be taught by visiting faculty. May be repeated for credit if content differs. Enrollment may be limited.",,,,,Y,,Y,,,"J. Hewlett","Lecture,W97-160/F/0/2-5"
"21M.863","Advanced Topics in Theater Arts",3,0,9,12,,,,"Permission of instructor",,"Advanced multidisciplinary studio workshop provides opportunity for advanced study in the performing arts. Topics vary from term to term; may be taught by visiting faculty. May be repeated for credit if content differs.",,,,,,,Y,,,,
"21M.864","Research in Theater",,,,,,,,"Permission of instructor",,"Offers directed research in the spheres of theory, history, performance studies, dramaturgy, etc. Permission of the supervising member of the Theater Arts faculty required.",,,,,Y,Y,Y,Y,,,
"21M.865","Research in Theater",,,,,,,,"Permission of instructor",,"Offers directed research of advanced theatrical subjects occurring in either the performance or theoretical spheres. May be repeated for credit with permission.",,,,,Y,Y,Y,Y,,"J. Scheib",
"21M.THT","Pre-Thesis Tutorial",1,0,5,6,,,,"Permission of instructor",,"Definition of and early-stage work on thesis project leading to 21M.THU Undergraduate Thesis in Music or Theater Arts. Taken during the first term, or during IAP, of the student's two-term commitment to the thesis project. Student works closely with an individual faculty tutor. Limited to Music or Theater Arts Majors.",,,,,Y,Y,Y,,,"J. Sonenberg",
"21M.THU","Undergraduate Thesis",,,,,,,,"21M.THT",,"Completion of work on senior major thesis in Music or Theater Arts under supervision of a faculty tutor. Includes oral presentation of thesis project early in the term, assembling and revising final text and meeting at the close with a committee of Music or Theater Arts faculty evaluators to discuss successes and limitations of the project. Limited to Music or Theater Arts majors.",,,,,Y,Y,Y,Y,,"J. Sonenberg",
"21M.UR","Undergraduate Research in Music and Theater Arts",,,,,,,,"",,"Individual participation in ongoing Music and Theater Arts research projects. For students in the Undergraduate Research Opportunities Program.",,,,,Y,Y,Y,Y,,"N. Paschal",
"21M.URG","Undergraduate Research in Music",,,,,,,,,,,,,,,,,,,,"N. Paschal",
