Subject Id,Subject Title,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"4.652","Modern Art and Mass Culture","",,,,"4.602","2018-2019",,,Y,,,,,
"4.657","Design: The History of Making Things","",,,,,,,,Y,,,"CI-H","HASS-A",
"4.661","Theory and Method in the Study of Architecture and Art","Permission of instructor",,,,,,Y,,,,"A. Dutta",,,
"4.670","Nationalism, Internationalism, and Globalism in Modern Art","",,,,"4.671","2017-2018",,,Y,,,,,
"4.671","Nationalism, Internationalism, and Globalism in Modern Art",,,,,,,,,,,,,,
"4.675","Collect, Classify, Consume","",,,,,,,,Y,,,,,
"4.677","Advanced Study in the History of Art","Permission of instructor",,,,,,Y,,,,"K. Smentek",,,
"4.683","Preparation for HTC Qualifying Paper","Permission of instructor",,,,,,Y,,Y,,"R. Caso",,,
"4.684","Preparation for HTC Major Exam","permission of instructor",,,,,,Y,,Y,,"R. Caso",,,
"4.685","Preparation for HTC Minor Exam","permission of instructor",,,,,,Y,,Y,,"R. Caso",,,
"4.686","SMArchS AKPIA Pre-Thesis Preparation","4.221;4.619,4.621",,,,,,Y,,Y,,"C. Stewart",,,
"4.687","SMArchS HTC Pre-Thesis Preparation","4.221;4.661",,,,,,Y,,Y,,"C. Stewart",,,
"4.689","Preparation for History, Theory, and Criticism - Ph.D. Thesis","Permission of instructor",,,,,,Y,,Y,Y,"R. Caso",,,
"4.691","Independent Study in the History, Theory, and Criticism of Architecture and Art","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.692","Independent Study in the History, Theory, and Criticism of Architecture and Art",,,,,,,,,,,"R. Caso",,,
"4.693","Independent Study in the History, Theory, and Criticism of Architecture and Art",,,,,,,,,,,"R. Caso",,,
"4.694","Independent Study in the History, Theory, and Criticism of Architecture and Art",,,,,,,,,,,"R. Caso",,,
"4.S60","Special Subject: History, Theory and Criticism of Architecture and Art","",,,,,,,Y,Y,,,,,
"4.S61","Special Subject: History, Theory and Criticism of Architecture and Art","",,,,,,,Y,Y,,,,,
"4.S62","Special Subject: History, Theory and Criticism of Architecture and Art","Permission of instructor",,,,,,,,Y,,,,,
"4.S63","Special Subject: History, Theory and Criticism of Architecture and Art","Permission of instructor",,,,,,Y,,,,,,,
"4.S64","Special Subject: History, Theory and Criticism of Architecture and Art",,,,,,,,,,,,,,
"4.S65","Special Subject: Advanced Study in Islamic Architecture","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S66","Special Subject: History, Theory and Criticism of Art","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S67","Special Subject: Study in Modern Art","Permission of instructor",,,,,,Y,,,,,,,
"4.S68","Special Subject: Study in Modern Architecture","Permission of instructor",,,,,,,,Y,,,,,
"4.S69","Special Subject: Advanced Study in the History of Urban Form","Permission of instructor",,,,,,,Y,Y,Y,,,,
"4.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"R. Caso",,,
"4.119","Preparation for Undergraduate Architecture Design Thesis","4.024",,,,,"2017-2018",Y,,,,,,,
"4.THT","Thesis Research Design Seminar","",,"11.THT[J]",,,,Y,,,,"C. Abbanat",,,
"4.THU","Undergraduate Thesis","4.THT,4.119",,,,,,Y,Y,Y,Y,"R. Caso",,,
"4.UR","Undergraduate Research in Design","Permission of instructor",,,,,,Y,Y,Y,Y,"L. Sass",,,
"4.URG","Undergraduate Research in Design",,,,,,,,,,,"L. Sass",,,
"5.00","Energy Technology and Policy: From Principles to Practice","",,"6.929[J],10.579[J],22.813[J]",,,,,,Y,,,,,
"5.03","Principles of Inorganic Chemistry I","5.12",,,,,,,,,,,,,
"5.04","Principles of Inorganic Chemistry II","5.03",,,,,,Y,,,,"Y. Surendranath, M. Dinca",,,
"5.05","Principles of Inorganic Chemistry III","5.03","5.04",,,,,Y,,,,"C. Cummins",,,
"5.061","Principles of Organometallic Chemistry","5.03",,,,,,,,Y,,,,,
"5.062","Principles of Bioinorganic Chemistry","5.03",,,,,,Y,,,,"D. Suess",,,
"5.063","Organometallic Compounds in Catalytic Reactions","5.061",,,,,"2017-2018",,,Y,,,,,
"5.067","Crystal Structure Refinement","5.068,5.069,permission of instructor",,,,,,Y,,,,"P. Mueller",,,
"5.068","Physical Inorganic Chemistry","5.03;5.04",,,,,"2017-2018",,,Y,,,,,
"5.069","Crystal Structure Analysis","5.03;5.04",,,,,,,,Y,,,,,
"5.07","Biological Chemistry I","5.12",,"20.507[J]","7.05",,,Y,,,,"A. Klibanov, E. Nolan",,,"REST"
"5.08","Biological Chemistry II","5.12;5.07,7.05",,"7.08[J]",,"7.80",,,,Y,,,,,
"5.111","Principles of Chemical Science","",,,,,,Y,,Y,,"M. Hong, K. Nelson",,,"CHEM"
"5.112","Principles of Chemical Science","",,,,,,Y,,,,"S. Ceyer, R. Schrock",,,"CHEM"
"5.12","Organic Chemistry I","Chemistry GIR",,,"CC.512",,,Y,,Y,,"J. Johnson, C. Rotsides",,,"REST"
"5.13","Organic Chemistry II","5.12",,,,,,Y,,,,"M. Movassaghi",,,
"5.24","Archaeological Science","Chemistry GIR,Physics I GIR",,"3.985[J],12.011[J]",,,,,,Y,,,,"HASS-S",
"5.301","Chemistry Laboratory Techniques","Chemistry GIR;permission of instructor",,,,,,,Y,,,,,,
"5.310","Laboratory Chemistry","","5.12",,,,,Y,,Y,,"J. Dolhun",,,"LAB"
"5.351","Fundamentals of Spectroscopy","Chemistry GIR",,,,,,Y,,Y,,"K. Nelson, M. Twardowski",,,"LAB2"
"5.352","Synthesis of Coordination Compounds and Kinetics","","5.351",,,,,Y,,Y,,"Y. Surendranath",,,"LAB2"
"5.353","Fabrication of a Polymeric Light-Emitting Device","","5.12;5.352",,,"5.35",,Y,,Y,,"T. Swager, J. Van Humbeck",,,"LAB2"
"5.361","Expression and Purification of Enzyme Mutants","5.07,7.05,5.352,5.310","5.362",,,,,,,Y,,,,,
"5.362","Kinetics of Enzyme Inhibition","5.07,7.05,5.352,5.310","5.361",,,,,,,Y,,,,,
"5.363","Organic Structure Determination","5.12","5.13",,,,,Y,,,,"R. Danheiser, J. Van Humbeck, T. Swager",,,"LAB2"
"5.371","Continuous Flow Chemistry: Sustainable Conversion of Reclaimed Vegetable Oil into Biodiesel","5.13;5.363",,,,,,,,Y,,,,,
"5.372","Chemistry of Renewable Energy","5.03;5.352",,,,,,Y,,,,"Y. Surendranath, M. Twardowski",,,
"5.373","Dinitrogen Cleavage","5.03;5.363","5.61",,,,,Y,,,,"C. Cummins",,,
"5.381","Quantum Dots","5.61;5.353",,,,,,,,Y,,,,,
"5.382","Time- and Frequency-resolved Spectroscopy of Photosynthesis","5.61,5.07,7.05","5.361",,,,,,,Y,,,,,
"5.383","Fast-flow Peptide and Protein Synthesis","5.07,7.05;5.363",,,,,,,,Y,,,,,
"5.43","Advanced Organic Chemistry","5.13",,,"5.53",,,Y,,,,"T. Swager",,,
"5.44","Organometallic Chemistry","5.43,5.47,5.061,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"5.45","Heterocyclic Chemistry","5.511;5.53",,,,,,,,Y,,,,,
"5.46","NMR Spectroscopy and Organic Structure Determination","5.43",,,,,,,,Y,,,,,
"5.47","Tutorial in Organic Chemistry","5.43;permission of instructor",,,,,,Y,,,,"R. Danheiser",,,
"5.511","Synthetic Organic Chemistry I","5.43",,,,,,Y,,,,"R. Danheiser",,,
"5.512","Synthetic Organic Chemistry II","5.511",,,,,,,,Y,,,,,
"5.52","Advanced Biological Chemistry","Permission of instructor",,,,,,Y,,,,"A. Klibanov",,,
"5.53","Molecular Structure and Reactivity","5.13;5.60",,,"5.43",,,Y,,,,"J. Van Humbeck",,,
"5.54","Frontiers in Chemical Biology","5.13;5.07;7.06;permission of instructor",,"7.540[J],20.554[J]",,,,Y,,,,"L. Kiessling",,,
"5.56","Molecular Structure and Reactivity II","5.53,Permission of Instructor",,,,,"2018-2019",,,Y,,,,,
"5.561","Chemistry in Industry","5.03;5.07,7.05;5.13",,,,,,,,Y,,,,,
"5.60","Thermodynamics and Kinetics","Calculus II GIR;Chemistry GIR",,,,,,Y,,Y,,"M. Bawendi, A. Shalek",,,"REST"
"5.61","Physical Chemistry","Physics II GIR;Calculus II GIR;Chemistry GIR",,,,,,Y,,,,"R. Field",,,"REST"
"5.62","Physical Chemistry","5.60;5.61",,,,,,,,Y,,,,,
"5.64","Frontiers of Interdisciplinary Science in Human Health and Disease","5.13;5.60;5.07,7.05",,"HST.539[J]",,,,,,Y,,,,,
"5.68","Kinetics of Chemical Reactions","5.62,10.37,10.65",,"10.652[J]",,,"2017-2018",Y,,,,,,,
"5.697","Computational Chemistry","",,"10.437[J]",,"5.698[J],10.637[J]",,Y,,,,"H. Kulik",,,
"5.698","Quantum Chemical Simulation","",,"10.637[J]",,"5.697[J],10.437[J]",,Y,,,,"H. Kulik",,,
"5.70","Statistical Thermodynamics","5.60,permission of instructor",,"10.546[J]",,,,Y,,,,"B. Zhang",,,
"5.72","Statistical Mechanics","5.70,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"5.73","Introductory Quantum Mechanics I","5.61;8.03;18.03",,,,,,Y,,,,"R. Griffin",,,
"5.74","Introductory Quantum Mechanics II","5.73",,,,,,,,Y,,,,,
"5.78","Biophysical Chemistry Techniques","5.07,7.05",,,,"7.71",,,,Y,,,,,
"5.80","Advanced Topics of Current Special Interest","5.61,8.04;18.03",,,,,,Y,,Y,,"J. Weisman",,,
"5.83","Advanced NMR Spectroscopy","5.73,permission of instructor",,,,,"2018-2019",,,Y,,,,,
"5.891","Independent Study in Chemistry for Undergraduates","",,,,,,Y,Y,Y,Y,"J. Weisman",,,
"5.892","Independent Study in Chemistry for Undergraduates",,,,,,,,,,,"J. Weisman",,,
"5.90","Problems in Chemistry","Permission of instructor",,,,,,Y,,Y,Y,"J. Weisman",,,
"5.913","Seminar in Organic Chemistry","Permission of instructor",,,,,,Y,,Y,,"R. Danheiser",,,
"5.921","Seminar in Biological Chemistry","Permission of instructor",,,,,,Y,,Y,,"M. Shoulders",,,
"5.931","Seminar in Physical Chemistry","5.60",,,,,,Y,,Y,,"A. Willard",,,
"5.941","Seminar in Inorganic Chemistry","5.03",,,,,,Y,,Y,,"M. Dinca",,,
"5.95","Teaching College-Level Science and Engineering","",,"1.95[J],7.59[J],8.395[J],18.094[J]",,"2.978",,Y,,,,"J. Rankin",,,
"5.THG","Graduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Weisman",,,
"5.THU","Undergraduate Thesis","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Weisman",,,
"5.UR","Undergraduate Research","",,,,,,Y,Y,Y,Y,"C. Cummins",,,
"5.URG","Undergraduate Research","",,,,,,Y,Y,Y,Y,"C. Cummins",,,
"6.00","Introduction to Computer Science and Programming","",,,,,,Y,,Y,,"J. Guttag",,,"REST"
"6.0001","Introduction to Computer Science Programming in Python","",,,,,,Y,,Y,,"J. Guttag, S. Hanono Wachman, W. Grimson",,,
"6.0002","Introduction to Computational Thinking and Data Science","6.0001,permission of instructor",,,,,,Y,,Y,,"J. Guttag, W. Grimson, S. Hanono Wachman",,,
"6.002","Circuits and Electronics","Physics II GIR","18.03,2.087",,"6.S064",,,Y,,Y,,"D. Perreault, J. Voldman",,,"REST"
"6.S064","Special Subject: Circuits and Electronics","Physics II GIR","18.03,2.087",,"6.002",,"2017-2018",,,Y,,,,,"REST"
"6.003","Signals and Systems","Physics II GIR;2.087,18.03",,,,,,Y,,Y,,"J. Lim",,,"REST"
"6.004","Computation Structures","",,,,,,Y,,Y,,"C. Terman, D. Sanchez Martin",,,"REST"
"6.006","Introduction to Algorithms","6.042;6.0001","6.009",,,,,Y,,Y,,"M. Medard, J. Ku, S. Micali",,,
"6.007","Electromagnetic Energy: From Motors to Solar Cells","Physics II GIR","2.087,18.03",,,,,Y,,,,"M. Baldo",,,"REST"
"6.008","Introduction to Inference","Calculus II GIR,permission of instructor",,,,,,Y,,,,"G. Wornell",,,"LAB"
"6.009","Fundamentals of Programming","6.0001",,,,,,Y,,Y,,"A. Chlipala, C. Terman, A. Hartz",,,"LAB"
"6.01","Introduction to EECS via Robotics","6.0001,permission of instructor",,,,,,,,,,"A. Hartz",,,
"6.011","Signals, Systems and Inference","6.003;6.008,6.041A,18.600",,,,,,,,Y,,,,,
"6.012","Microelectronic Devices and Circuits","6.002",,,,,,Y,,Y,,"M. Shulaker",,,
"6.013","Electromagnetics and Applications","Calculus II GIR;Physics II GIR",,,,,,,,Y,,,,,
"6.02","Introduction to EECS via Communications Networks","6.0001",,,,,,Y,,,,"K. Lacurts",,,"LAB"
"6.021","Cellular Neurophysiology and Computing","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.791[J],9.21[J],20.370[J]",,,,Y,,,,"T. Heldt",,,
"6.022","Quantitative Systems Physiology","Physics II GIR,18.03,permission of instructor",,"2.792[J],HST.542[J]",,"2.796[J],6.522[J]",,,,Y,,,,,
"6.023","Fields, Forces and Flows in Biological Systems","Physics II GIR;2.005,6.021,permission of instructor","20.309","2.793[J],20.330[J]",,,,,,Y,,,,,
"6.024","Molecular, Cellular, and Tissue Biomechanics","2.370,2.772J;18.03,3.016;Biology GIR",,"2.797[J],3.053[J],20.310[J]",,,,Y,,,,"M. Bathe, M. Jonas",,,
"6.025","Medical Device Design","2.008,6.101,6.111,6.115,22.071,permission of instructor",,"2.750[J]",,"2.75[J],6.525[J],HST.552[J]",,Y,,,,"N. Hanumara",,,
"6.027","Biomolecular Feedback Systems","18.03,Biology GIR,permission of instructor",,"2.180[J]",,"2.18[J],6.557[J]",,,,Y,,,,,
"6.03","Introduction to EECS via Medical Technology","Calculus II GIR;Physics II GIR",,,,,,,,Y,,,,,"LAB"
"6.031","Elements of Software Construction","6.009",,,,,,Y,,Y,,"M. Goldman",,,
"6.033","Computer System Engineering","6.004;6.009",,,,,,,,Y,,,,,
"6.034","Artificial Intelligence","6.0001",,,,,,Y,,,,"P. Winston, K. Koile, G. Sussman, R. Berwick",,,
"6.035","Computer Language Engineering","6.004;6.031",,,,,,Y,,,,"M. Rinard, M. Carbin",,,
"6.036","Introduction to Machine Learning","6.0001",,,,"6.862",,Y,,Y,,"T. Jaakkola, T. Lozano-Perez, P. Winston, L. Kaelbling",,,
"6.037","Structure and Interpretation of Computer Programs","",,,,,,,Y,,,,,,
"6.041A","Introduction to Probability I","Calculus II GIR",,,,"6.431A",,Y,,Y,,"P. Jaillet",,,
"6.041B","Introduction to Probability II","6.041A",,,,"6.431B",,Y,,Y,,"P. Jaillet",,,
"6.042","Mathematics for Computer Science","Calculus I GIR",,"18.062[J]",,,,Y,,Y,,"A. Meyer, Z. Abel",,,"REST"
"6.045","Automata, Computability, and Complexity","6.042",,"18.400[J]",,,,,,Y,,,,,
"6.046","Design and Analysis of Algorithms","6.006",,"18.410[J]",,,,Y,,Y,,"V. Vassilevska Williams, D. Gupta",,,
"6.047","Computational Biology: Genomes, Networks, Evolution","6.006;6.041B;Biology GIR;permission of instructor",,,,"6.878[J],HST.507[J]",,Y,,,,"M. Kellis",,,
"6.049","Evolutionary Biology: Concepts, Models and Computation","7.03;6.0001,permission of instructor",,"7.33[J]",,,"2017-2018",,,Y,,,,,
"6.050","Information, Entropy, and Computation","Physics I GIR",,"2.110[J]",,,"2017-2018",,,Y,,,,,
"6.057","Introduction to MATLAB","",,,,,,,Y,,,,,,
"6.058","Introduction to Signals and Systems, and Feedback Control","Calculus II GIR,permission of instructor",,,,,,,Y,,,,,,
"6.061","Introduction to Electric Power Systems","6.002;6.013",,,,"6.690","2017-2018",,,Y,,,,,
"6.070","Electronics Project Laboratory","",,"EC.120[J]",,,,Y,,Y,,"J. Bales",,,
"6.072","Introduction to Digital Electronics","",,"EC.110[J]",,,,Y,,Y,,"J. Bales",,,
"6.073","Creating Video Games","6.01,CMS.301,CMS.608",,"CMS.611[J]",,,,,,Y,,,,"HASS-A",
"6.08","Introduction to EECS via Interconnected Embedded Systems","","Physics II GIR",,,,,,,Y,,,,,"LAB"
"6.S062","Special Subject in Electrical Engineering and Computer Science","",,,,,,Y,,,,,,,
"6.S063","Special Subject in Electrical Engineering and Computer Science","",,,,,,Y,,,,"S. Mueller",,,
"6.S076","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S077","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S078","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S079","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S080","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S081","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S082","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S083","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S084","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,,,,"J. Lang",,,
"6.S085","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S086","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S087","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S088","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S089","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S090","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S091","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S092","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S093","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S094","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S095","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S096","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S097","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S098","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S099","Special Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.100","Electrical Engineering and Computer Science Project","",,,,,,Y,,Y,Y,"A. Hunter",,,
"6.101","Introductory Analog Electronics Laboratory","6.002",,,,,,,,Y,,,,,"LAB"
"6.111","Introductory Digital Systems Laboratory","6.002,16.004",,,,,,Y,,,,"G. Hom, J. Steinmeyer",,,"LAB"
"6.115","Microcomputer Project Laboratory","6.002,6.003,6.004,6.007",,,,"6.1151",,,,Y,,,,,"LAB"
"6.1151","Microcomputer Project Laboratory - Independent Inquiry","6.002,6.003,6.004,6.007",,,,"6.115",,,,Y,,,,,
"6.117","Introduction to Electrical Engineering Lab Skills","",,,,,,,Y,,,,,,
"6.123","Bioinstrumentation Project Lab","Biology GIR,2.004,6.003;20.309;permission of instructor",,"20.345[J]",,,,,,Y,,,,,
"6.129","Biological Circuit Engineering Laboratory","Biology GIR;Calculus II GIR",,"20.129[J]",,,,,,Y,,,,,"LAB"
"6.131","Power Electronics Laboratory","6.002,6.003,6.007",,,,"6.1311",,Y,,,,,,,"LAB"
"6.1311","Power Electronics Laboratory - Independent Inquiry","6.002,6.003,6.007",,,,"6.131",,Y,,,,"S. Leeb",,,
"6.141","Robotics: Science and Systems","1.00,6.0001;2.003,6.006,6.009,16.06;permission of instructor",,"16.405[J]",,,,,,,,,,,
"6.146","Mobile Autonomous Systems Laboratory: MASLAB","",,,,,,,Y,,,,,,
"6.147","The Battlecode Programming Competition","",,,,,,,Y,,,,,,
"6.148","Web Programming Competition","Permission of instructor",,,,,,,Y,,,,,,
"6.149","Introduction to Programming Using Python","",,,,,,,Y,,,,,,
"6.150","Mobile Applications Competition","Permission of instructor",,,,,,,Y,,,,,,
"6.151","iOS Game Design and Development Competition","",,,,,,,Y,,,,,,
"6.152","Micro/Nano Processing Technology","Calculus II GIR,Chemistry GIR,Physics II GIR,permission of instructor",,"3.155[J]",,,,Y,,,,"J. Michel, J. Scholvin",,,
"6.161","Modern Optics Project Laboratory","6.003",,,,"6.637",,Y,,,,"C. Warde",,,"LAB"
"6.163","Strobe Project Laboratory","Physics II GIR,permission of instructor",,,,,,Y,,Y,,"J. Bales",,,"LAB"
"6.169","Theory and Application of Circuits and Electronics","","6.002",,,,,,Y,Y,,,,,
"6.170","Software Studio","6.006;6.031",,,,,"2017-2018",Y,,,,,,,
"6.172","Performance Engineering of Software Systems","6.004;6.006;6.031",,,,"6.871",,Y,,,,"C. Leiserson, T. Schardl, J. Shun",,,
"6.175","Constructive Computer Architecture","6.004",,,,,,Y,,,,"M. Arvind",,,
"6.176","Pokerbots Competition","",,,,,,,Y,,,,,,
"6.177","Building Programming Experience in Python","",,,,,,,Y,,,,,,
"6.178","Introduction to Software Engineering in Java","",,,,,,,Y,,,,,,
"6.179","Introduction to C and C++","",,,,,,,Y,,,,,,
"6.182","Psychoacoustics Project Laboratory","",,,,,,,,Y,,,,,"LAB"
"6.S183","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S184","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S185","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S186","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S187","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S188","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S189","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S190","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S191","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S192","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,,,,,,
"6.S197","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,,,"S. Amarasinghe",,,
"6.S193","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,Y,,,,,
"6.S194","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,Y,,,,,
"6.S195","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,Y,,,,,
"6.S196","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,Y,,,,,
"6.S198","Special Laboratory Subject in Electrical Engineering and Computer Science","Permission of instructor",,,,,,,Y,Y,,,,,
"6.UAP","Undergraduate Advanced Project","6.UAT",,,,,,Y,Y,Y,Y,"A. Hunter",,,
"6.UAR","Seminar in Undergraduate Advanced Research","6.UR;permission of instructor",,,,,,Y,,Y,,"D. Freeman, A. Chandrakasan, D. Englund",,,
"6.UAT","Oral Communication","",,,,,,Y,,Y,,"T. Eng",,,
"6.URS","Undergraduate Research in Electrical Engineering and Computer Science","Permission of instructor",,,,,,Y,Y,Y,Y,"C. Terman",,,
"6.207","Networks","6.041B,14.30",,"14.15[J]",,,,,,Y,,,,"HASS-S",
"6.215","Optimization Methods","18.06",,,,"6.255[J],15.093[J],IDS.200[J]",,Y,,,,,,,
"6.231","Dynamic Programming and Stochastic Control","6.041B,18.600;18.100A,18.100B,18.100Q",,,,,"2017-2018",,,Y,,,,,
"6.241","Dynamic Systems and Control","6.003;18.06",,"16.338[J]",,,,,,Y,,,,,
"6.245","Multivariable Control Systems","6.241,16.31",,,,,"2017-2018",Y,,,,,,,
"6.246","Advanced Topics in Control","Permission of instructor",,,,,,,,Y,,,,,
"6.247","Advanced Topics in Control","Permission of instructor",,,,,,,,Y,,,,,
"6.248","Advanced Topics in Numerical Methods","Permission of instructor",,,,,,Y,,Y,,,,,
"6.249","Advanced Topics in Numerical Methods","Permission of instructor",,,,,,Y,,Y,,,,,
"6.251","Introduction to Mathematical Programming","18.06",,"15.081[J]",,,,Y,,,,"J. Tsitsiklis",,,
"6.252","Nonlinear Optimization","18.06;18.100A,18.100B,18.100Q",,"15.084[J]",,,,,,Y,,,,,
"6.254","Game Theory with Engineering Applications","6.041B",,,,,"2017-2018",Y,,,,,,,
"6.255","Optimization Methods","18.06",,"15.093[J],IDS.200[J]",,"6.215",,Y,,,,"S. Shtern",,,
"6.256","Algebraic Techniques and Semidefinite Optimization","6.251,6.255",,,,,"2018-2019",,,Y,,,,,
"6.260","Advanced Topics in Communications","Permission of instructor",,,,,,Y,,Y,,,,,
"6.261","Advanced Topics in Communications","Permission of instructor",,,,,,Y,,Y,,,,,
"6.262","Discrete Stochastic Processes","6.041B,6.431B,18.204",,,,,"2017-2018",,,Y,,,,,
"6.263","Data-Communication Networks","6.041B,18.204",,"16.37[J]",,,"2017-2018",Y,,,,,,,
"6.265","Advanced Stochastic Processes","6.431B,15.085J,18.100A,18.100B,18.100Q",,"15.070[J]",,,,,,Y,,,,,
"6.267","Heterogeneous Networks: Architecture, Transport, Proctocols, and Management","6.041B,6.042",,,,,"2018-2019",Y,,,,"V. Chan",,,
"6.268","Network Science and Models","6.041B;18.06",,,,,,,Y,Y,Y,,,,
"6.301","Solid-State Circuits","6.012",,,,,,Y,,,,"H. Lee",,,
"6.302","Feedback System Design","6.003,2.003,16.002",,,,"6.320",,,,Y,,,,,
"6.320","Feedback System Design","6.003,2.004,2.04A,16.002",,,,"6.302",,,,Y,,,,,
"6.332","Advanced Topics in Circuits","Permission of instructor",,,,,,Y,,Y,,,,,
"6.333","Advanced Topics in Circuits","Permission of instructor",,,,,,Y,,Y,,,,,
"6.334","Power Electronics","6.012",,,,,,,,Y,,,,,
"6.335","Fast Methods for Partial Differential and Integral Equations","6.336,16.920,18.085,18.335,permission of instructor",,"18.336[J]",,,,Y,,,,"C. Perez Arancibia",,,
"6.336","Introduction to Numerical Simulation","18.03,18.06",,"2.096[J],16.910[J]",,,,Y,,,,"L. Daniel",,,
"6.337","Introduction to Numerical Methods","18.06,18.700,18.701",,"18.335[J]",,,,,,Y,,,,,
"6.338","Numerical Computing and Interactive Software","18.06,18.700,18.701",,"18.337[J]",,,,Y,,,,"A. Edelman",,,
"6.339","Numerical Methods for Partial Differential Equations","18.03,18.06",,"2.097[J],16.920[J]",,,,Y,,,,"Q. Wang, S. Groth",,,
"6.341","Discrete-Time Signal Processing","6.011",,,,,,Y,,,,"J. Ward",,,
"6.344","Digital Image Processing","6.003;6.041B",,,,,,,,Y,,,,,
"6.345","Automatic Speech Recognition","6.011;6.036",,"HST.728[J]",,,"2017-2018",,,Y,,,,,
"6.347","Advanced Topics in Signals and Systems","Permission of instructor",,,,,,Y,,Y,,,,,
"6.348","Advanced Topics in Signals and Systems","Permission of instructor",,,,,,Y,,Y,,,,,
