Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"21W.765","Interactive Narrative",3,0,9,12,,,"HASS-A","",,"Provides a workshop environment for understanding interactive narrative (print and digital) through critical writing, narrative theory, and creative practice. Covers important multisequential books, hypertexts, and interactive fictions. Students write critically, and give presentations, about specific works; write a short multisequential fiction; and develop a digital narrative system, which involves significant writing and either programming or the structuring of text. Programming ability helpful.","21L.489[J],CMS.618[J]","CMS.845",,,Y,,,,,"N. Montfort","Lecture,66-160/W/0/2-5"
"21W.767","Writing for Videogames",3,0,9,12,,,"HASS-A","",,"Explores the convergence of fiction, dramatic writing and game design in writing for videogames. Addresses the problematic relationship between storytelling and games, from both an analytical and practical standpoint. Discusses theory and analysis of pre-existing games. Assignments provide students the opportunity to tackle specific writing problems in a creative way. Basic programming knowledge and previous coursework in game design, videogame theory, interactive narrative or play writing is useful but not required. Graduate students complete additional assignments.","CMS.612[J]","CMS.866",,,,,Y,,,,
"21W.768","Games and Culture",3,0,9,12,,,"HASS-S","",,"Examines the social, cultural, economic, and political aspects of digital games. Topics include the culture of gameplay, gaming styles, communities, spectatorship and performance, gender and race within digital gaming, and the politics and economics of production processes, including co-creation and intellectual property. Students taking graduate version complete additional readings and assignments.","CMS.616[J],WGS.125[J]","CMS.868",,,Y,,,,,"T. Taylor",
"21W.785","Communicating with Web-Based Media",3,0,9,12,,"CI-H","HASS-A","",,"Analysis, design, implementation, and testing of various forms of digital communication through group collaboration. Students are encouraged to think about the Web and other new digital interactive media not just in terms of technology but also broader issues such as language (verbal and visual), design, information architecture, communication and community. Students work in small groups on a term-long project of their choice. Various written and oral presentations document project development. Limited to 18.",,,,,,,Y,,,,
"21W.786","Social Justice and The Documentary Film",3,0,9,12,,,"HASS-A","",,"Explores the history and current state of social-issue documentary. Examines how cultural and political upheaval and technological change have converged at different moments to bring about new waves of activist documentary film production. Particular focus on films and other non-fiction media of the present and recent past. Students screen and analyze a series of key films and work in groups to produce their own short documentary using digital video and computer-based editing. Students taking graduate version complete additional assignments. Limited to 18.","CMS.336[J]","CMS.836",,"2017-2018",Y,,,,,,
"21W.787","Film, Music, and Social Change: Intersections of Media and Society",3,0,9,12,,,"HASS-H","",,"Examines films from the 1950s onward that document music subcultures and moments of social upheaval. Combines screening films about free jazz, glam rock, punk, reggae, hip-hop, and other genres with an examination of critical/scholarly writings to illuminate the connections between film, popular music, and processes of social change. Students critique each film in terms of the social, political, and cultural world it documents, and the historical context and effects of the film's reception. Students taking graduate version complete additional assignments. Limited to 18.",,"CMS.837",,"2017-2018",Y,,,,,,
"21W.788","South Asian America: Transnational Media, Culture, and History",3,0,9,12,,,"HASS-H","",,"Examines the history of South Asian immigration, sojourning, and settlement from the 1880s to the present. Focuses on the US as one node in the global circulation, not only of people, but of media, culture and ideas, through a broader South Asian diaspora. Considers the concept of ""global media"" historically; emphasis on how ideas about, and self-representations of, South Asians have circulated via books, political pamphlets, performance, film, video/cassette tapes, and the internet. Students analyze and discuss scholarly writings, archival documents, memoirs, fiction, blogs and films, and write papers drawing on course materials, lectures, and discussions. Limited to 18.","CMS.334[J]",,,"2017-2018",,,Y,,,,
"21W.789","Communicating with Mobile Technology",3,0,9,12,,"CI-H","HASS-H","1.00,permission of instructor",,"Students work in small collaborative design teams to propose, build, and document a semester-long project focused on mobile applications for cell phones. Additional assignments include creating several small mobile applications such as context-aware mobile media capture and games. Students document their work through a series of written and oral proposals, progress reports, and final reports. Covers the basics of J2ME and explores mobile imaging and media creation, GPS location, user-centered design, usability testing, and prototyping. Java experience recommended. Limited to 18.",,,,,,,Y,,,,
"21W.790","Short Attention Span Documentary",3,0,9,12,,,"HASS-A","",,"Focuses on the production of short (1- to 5-minute) digital video documentaries: a form of non-fiction filmmaking that has proliferated in recent years due to the ubiquity of palm-sized and mobile phone cameras and the rise of web-based platforms, such as YouTube. Students shoot, edit, workshop and revise a series of short videos meant to engage audiences in a topic, introduce them to new ideas, and/or persuade them. Screenings and discussions cover key principles of documentary film - narrative, style, pace, point of view, argument, character development - examining how they function and change in short format. Students taking graduate version complete additional assignments. Limited to 16.","CMS.335[J]","21W.890",,,,,Y,,,,
"21W.791","Network Cultures",3,0,9,12,,,"HASS-H","",,"Focuses on the social and cultural aspects of networked life through internet-related technologies (including computers, mobile devices, entertainment technologies, and emerging media forms). Theories and readings focus on the cultural, social, economic, and political aspects of internet use and design. Topics include online communication and communities, social media, gender and race in network spaces, activism and hacking, networked publics, remix culture and intellectual property. Instruction and practice in written and oral communication provided. Students taking the graduate version complete additional readings and assignments.","CMS.614[J]","CMS.867",,,,,Y,,,,
"21W.798","Independent Study in Writing",,,,,,,,"",,"Primarily for students pursuing advanced writing projects with the assistance of a member of the Writing Program. Students electing this subject must secure the approval of the director of the Writing Program and its Committee on Curriculum. Normal maximum is 6 units; exceptional 9-unit projects occasionally approved. HASS credit awarded only by individual petition to the Subcommittee on the HASS Requirement; minimum of 9 units required for HASS credit. 21W.798 is P/D/F.",,,,,Y,,Y,Y,,"B. Shepardson",
"21W.799","Independent Study in Writing",,,,,,,,"",,"Primarily for students pursuing advanced writing projects with the assistance of a member of the Writing Program. Students electing this subject must secure the approval of the director of the Writing Program and its Committee on Curriculum. Normal maximum is 6 units; exceptional 9-unit projects occasionally approved. HASS credit awarded only by individual petition to the Subcommittee on the HASS Requirement; minimum of 9 units required for HASS credit. 21W.798 is P/D/F.",,,,,Y,,Y,Y,,"B. Shepardson",
"21W.S60","Special Subject: Writing",,,,,,,,"",,"Seminar or lecture on a topic that is not covered in the regular curriculum.",,,,,,Y,,,,,
"21W.THT","Writing and Humanistic Studies Pre-Thesis Tutorial",,,,,,,,"",,"Definition of and early stage work on a thesis project leading to 21W.THU. Taken during the first term of a student's two-term commitment to the thesis project. Student works closely with an individual faculty tutor. Required of all students pursuing a full major in Course 21W. Joint majors register for 21.THT.",,,,,Y,Y,Y,Y,,"B. Shepardson",
"21W.THU","Writing and Humanistic Studies Thesis",,,,,,,,"21W.THT",,"Completion of work on the senior major thesis under the supervision of a faculty tutor. Includes oral presentation of the thesis progress early in the term, assembling and revising the final text, and a final meeting with a committee of faculty evaluators to discuss the successes and limitations of the project. Required of students pursuing a full major in Course 21W. Joint majors register for 21.ThU.",,,,,Y,Y,Y,Y,,"B. Shepardson",
"21W.UR","Research in Writing and Humanistic Studies",,,,,,,,"",,"Individual participation in an ongoing research project. For students in the Undergraduate Research Opportunities Program.",,,,,Y,Y,Y,Y,,"B. Shepardson",
"21W.URG","Research in Writing and Humanistic Studies",,,,,,,,,,,,,,,,,,,,"B. Shepardson",
"21W.794","Graduate Technical Writing Workshop",2,0,1,3,,,,"Permission of instructor",,"Designed to improve the student's ability to communicate technical information. Covers the basics of working with sources, including summarizing and paraphrasing, synthesizing source materials, citing, quoting, and avoiding plagiarism. Also covers how to write an abstract and a literature review. Limited to graduate engineering students based on results of the Graduate Writing Exam.",,,,,,Y,,,,,
"21W.820","Writing: Science, Technology, and Society",3,0,9,12,,,,"21H.991J",,"Examination of different ""voices"" used to consider issues of scientific, technological, and social concern. Students write frequently and choose among a variety of non-fiction forms: historical writing, social analysis, political criticism, and policy reports. Instruction in expressing ideas clearly and in organizing a thesis-length work. Reading and writing on three case studies drawn from the history of science; the cultural study of technology and science; and policy issues.","STS.477[J]",,,"2018-2019",Y,,,,,"K. Manning",
"21W.823","Lab Experience for Science Writers",0,2,1,3,,,,"21W.825",,"During the fall or IAP, students conduct 20 hours of observation in a lab of their choosing that is outside their previous scientific experience. Participation in the work of the lab encouraged. In the spring, students make an in-class presentation and submit a written report of publication quality. Preference to students in the Graduate Program in Science Writing.",,,,,Y,Y,Y,,,"B. Shepardson",
"21W.824","Making Documentary: Audio, Video, and More",3,6,3,12,,,,"21W.786,21A.550,permission of instructor",,"Focuses on the technical demands of long-form storytelling in sound and picture. Students build practical writing and production skills through a series of assignments: still photo-text works, audio-only documentaries, short video projects (4-6 minutes), and a semester-long, team-produced video science documentary (12-15 minutes). Readings, screenings and written work hone students' analytical capacity. Students taking the graduate version complete additional assignments. Students from the Graduate Program in Science Writing center their work on topics in science, technology, engineering, and/or medicine.",,"21W.752",,,,,Y,,,,
"21W.825","Advanced Science Writing Seminar I",6,0,18,24,,,,"Permission of instructor",,"First term of year-long graduate sequence in science writing offers students intensive workshops and critiques of their own writing, and that of published books, articles, and essays; discussions of ethical and professional issues; study of science and scientists in historical and social context; analysis of recent events in science and technology. Emphasis throughout on developing skills and habits of mind that enable the science writer to tackle scientifically formidable material and write about it for ordinary readers. Topics include the tools of research, conceived in its broadest sense- including interviewing, websites, archives, scientific journal articles; science journalism, including culture of the newsroom and magazine-style journalism; science essays. Considerable attention to science writing's audiences, markets, and publics and the special requirements of each.",,,,,Y,,,,,"S. Mnookin","Lecture,14/MWF/0/10-12,N-112/MWF/0/10-12"
"21W.826","Advanced Science Writing Seminar II",3,0,9,12,,,,"21W.825,permission of instructor.",,"Topics include research for writers, science journalism, and essays; literary science writing, and the social and historical context of science and technology. Includes seminars, lectures, and student writing workshops. Special emphasis on the science essay and on literary and imaginative science writing that employs traditionally fictive devices in nonfiction, including scene-setting and storytelling. Assignments cover science essays, writing on particular disciplines, and investigative and critical science journalism.",,,,,,,Y,,,,
"21W.890","Short Attention Span Documentary",3,0,9,12,,,,"",,"Focuses on the production of short (1- to 5-minute) digital video documentaries: a form of non-fiction filmmaking that has proliferated in recent years due to the ubiquity of palm-sized and mobile phone cameras and the rise of web-based platforms, such as YouTube. Students shoot, edit, workshop and revise a series of short videos meant to engage audiences in a topic, introduce them to new ideas, and/or persuade them. Screenings and discussions cover key principles of documentary film - narrative, style, pace, point of view, argument, character development - examining how they function and change in short format. Students taking graduate version complete additional assignments. Limited to 16.",,"21W.790[J],CMS.335[J]",,,,,Y,,,,
"21W.892","Science Writing Internship",,,,12,,,,"Permission of instructor",,"Field placements tailored to the individual backgrounds of the students enrolled, involving varying degrees of faculty participation and supervision.",,,,,Y,Y,Y,Y,,"M. Bartusiak",
"21W.898","Graduate Independent Study in Science Writing",,,,,,,,"Permission of instructor",,"Opportunity for advanced independent study of science writing under regular supervision by a faculty member. Projects require prior approval, as well as a written proposal and a final report.",,,,,Y,Y,Y,,,"B. Shepardson",
"21W.899","Graduate Independent Study in Science Writing",,,,,,,,"Permission of instructor",,"Opportunity for advanced independent study of science writing under regular supervision by a faculty member. Projects require prior approval, as well as a written proposal and a final report.",,,,,Y,Y,Y,,,"B. Shepardson",
"21W.S96","Special Subject: Writing",,,,,,,,"",,"Seminar or lecture on a topic that is not covered in the regular curriculum.",,,,,,Y,,,,,
"21W.THG","Graduate Thesis",6,0,18,24,,,,"Permission of instructor",,"Research and writing of thesis in consultation with faculty, including individual meetings and group seminars, undertaken over the course of one year.",,,,,Y,Y,Y,Y,,"M. Bartusiak",
