Subject Id,Subject Title,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule
"IDS.S01","Special Undergraduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S10","Special Undergraduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S11","Special Undergraduate Subject in Data, Systems, and Society",,,,,,,,"",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum. Offerings initiated by faculty on an ad hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S20","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S21","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S22","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S23","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S24","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S30","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.S31","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"",,"Opportunity for individual or group study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,,Y,,,,"K. Tapia-Ahumada",
"IDS.S32","Special Graduate Subject in Data, Systems, and Society",,,,,,,,"",,"Opportunity for individual or group study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,
"IDS.THG","Graduate Thesis",,,,,,,,"Permission of instructor",,"Program of research, leading to the writing of an SM or PhD thesis to be arranged by the student with a member of the IDSS faculty. A minimum of 24 thesis units are required for the SM degree.",,,,,Y,Y,Y,Y,,"E. Milnes",
"IDS.UR","Undergraduate Research",,,,,,,,"",,,,,,,Y,Y,Y,Y,,,
"IDS.URG","| ￼",,,,,,,,"",,"src=""/icns/newmit.gif"" width=""42"" height=""24"" border=""0"" align=""top"" alt=""MIT"">",,,,,Y,Y,Y,Y,,"E. Milnes",
