Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"IDS.736","Manufacturing System and Supply Chain Design","G",2,0,4,6,,,,"1.260,15.761,15.778",,"Focuses on decision making for system design, as it arises in manufacturing systems and supply chains. Students exposed to frameworks and models for structuring the key issues and trade-offs. Presents and discusses new opportunities, issues and concepts introduced by the internet and e-commerce. Introduces various models, methods and software tools for logistics network design, capacity planning and flexibility, make-buy, and integration with product development. Industry applications and cases illustrate concepts and challenges.  Recommended for Operations Management concentrators. Second half-term subject.","1.274[J],15.763[J]",,,,,,Y,,,"S. Willems","Lecture,E51-345/MW/0/8.30-10;Recitation,E51-149/F/0/10-11.30","http://student.mit.edu/catalog/mIDSa.html#IDS.736"
"IDS.900","Doctoral Seminar in Social and Engineering Systems","G",,,,2,,,,"Permission of instructor",,"Introduces doctoral students to IDSS research areas. Preference to first-year students in SES.",,,,,Y,,,,,"A. Jadbabaie-Moghadam",,"http://student.mit.edu/catalog/mIDSa.html#IDS.900"
"IDS.910","Leadership Development","G",,,,2,,,,"Permission of instructor",,"Seminar environment created to develop leadership capabilities, and to take advantage of leadership opportunities. An initial Outward Bound experience builds trust, teamwork and communications. Readings and assignments emphasize the characteristics of desired leadership skills. Global leaders participate in the Leadership Lunch series to share their experiences and recommendations. Discussions explore leadership development. Culminates in a personal leadership plan. Restricted to entering students in the Technology and Policy program or instructor permission.",,,,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.910"
"IDS.950","Independent Study in Data, Systems, and Society","G",,,,,,,,"Permission of IDSS Academic Office.",,"For graduate students in IDSS. Individual research in data, systems, and society: generally either study, fieldwork, or practicum. Intended to expose student to expert-level domain material. Supervised by a member of MIT's teaching staff.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.950"
"IDS.951","Independent Study in Technology and Policy","G",,,,,,,,"Permission of TPP Academic Office.",,"For graduate students in TPP. Individual research in technology and policy: generally either study, fieldwork, or practicum. Intended to expose student to expert-level domain material. Supervised by a member of MIT's teaching staff.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.951"
"IDS.960","Teaching in Data, Systems, and Society","G",,,,,,,,"",,"For Teaching Assistants in IDSS, in cases where teaching assignment is approved for academic credit. Laboratory, tutorial, or classroom teaching under supervision of a faculty member. Credit for this subject may not be used for any degree granted by IDSS.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.960"
"IDS.961","Teaching in Technology and Policy","G",,,,,,,,"",,"For Teaching Assistants in TPP, in cases where teaching assignment is approved for academic credit. Laboratory, tutorial, or classroom teaching under supervision of a faculty member. Credit for this subject may not be used for any degree granted by IDSS.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.961"
"IDS.970","Research in Data, Systems, and Society","G",,,,,,,,"",,"For Research Assistants in IDSS when assigned research is not used for thesis, but is approved for academic credit. Credit for this subject may not be used for any degree granted by IDSS.",,,,,Y,,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.970"
"IDS.971","Research in Technology and Policy","G",,,,,,,,"",,"For research assistants in TPP when assigned research is not used for thesis, but is approved for academic credit. Credit for this subject may not be used for any degree granted by IDSS.",,,,,Y,,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.971"
"IDS.S00","Special Undergraduate Subject in Data, Systems, and Society","U",,,,,,,,"Permission of instructor",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum. Offerings initiated by faculty on an ad hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S00"
"IDS.S01","Special Undergraduate Subject in Data, Systems, and Society","U",,,,,,,,"Permission of instructor",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S01"
"IDS.S10","Special Undergraduate Subject in Data, Systems, and Society","U",,,,,,,,"Permission of instructor",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S10"
"IDS.S11","Special Undergraduate Subject in Data, Systems, and Society","U",,,,,,,,"",,"Opportunity for study of topics in Data, Systems, and Society not otherwise included in the curriculum. Offerings initiated by faculty on an ad hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S11"
"IDS.S20","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S20"
"IDS.S21","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S21"
"IDS.S22","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S22"
"IDS.S23","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S23"
"IDS.S24","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"Permission of instructor",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S24"
"IDS.S30","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"",,"Opportunity for study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S30"
"IDS.S31","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"",,"Opportunity for individual or group study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,,,,"Fall:  K. Tapia-Ahumada","Lecture,16-26/MTWRF/0/9-1/TS/0/1,E51-376/MTWRF/0/9-1/TS/0/1","http://student.mit.edu/catalog/mIDSa.html#IDS.S31"
"IDS.S32","Special Graduate Subject in Data, Systems, and Society","G",,,,,,,,"",,"Opportunity for individual or group study of advanced topics in Data, Systems, and Society not otherwise included in the curriculum at MIT. Offerings are initiated by faculty on an ad-hoc basis subject to IDSS approval.",,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.S32"
"IDS.THG","Graduate Thesis","G",,,,,,,,"Permission of instructor",,"Program of research, leading to the writing of an SM or PhD thesis to be arranged by the student with a member of the IDSS faculty. A minimum of 24 thesis units are required for the SM degree.",,,,,Y,Y,Y,Y,,"Fall:  E. Milnes\nSpring:  E. Milnes",,"http://student.mit.edu/catalog/mIDSa.html#IDS.THG"
"IDS.UR","Undergraduate Research","U",,,,,,,,"",,,,,,,Y,Y,Y,Y,,,,"http://student.mit.edu/catalog/mIDSa.html#IDS.UR"
"IDS.URG","Undergraduate Research","U",,,,,,,,"",,,,,,,Y,Y,Y,Y,,"Fall:  E. Milnes\nSpring:  E. Milnes",,"http://student.mit.edu/catalog/mIDSa.html#IDS.URG"
