Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"15.S16","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,,,"G. Campbell",,,
"15.S17","Special Seminar in Management","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  C. Vaishnav\nSpring:  F. Murray",,,
"15.S18","Special Seminar in Management","G","Permission of instructor",,,,,,Y,,,,"R. Pozen",,,
"15.S19","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  S. Johnson\nSpring:  G. Campbell",,,
"15.S20","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S21","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S22","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S23","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S24","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S25","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S26","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,Y,,,,,
"15.S30","Special Distance Learning Seminar in Management","G","",,,,,,,,Y,,,,,
"15.S31","Special Distance Learning Seminar in Management","G","",,,,,,Y,Y,Y,Y,,,,
"15.S32","Special Distance Learning Seminar in Management","G","",,,,,,Y,Y,Y,Y,,,,
"15.S33","Special Distance Learning Seminar in Management","G","",,,,,,,,Y,Y,,,,
"15.S35","Special Distance Learning Seminar in Management","G","",,,,,,Y,Y,Y,Y,,,,
"15.S36","Special Distance Learning Seminar in Management","G","",,,,,,Y,Y,Y,Y,,,,
"15.S37","Special Distance Learning Seminar in Management","G","",,,,,,Y,Y,Y,Y,,,,
"15.S38","Special Distance Learning Seminar in Management","G","",,,,,,Y,Y,Y,Y,,,,
"15.S40","Special Seminar in Management","U","",,,,,,Y,Y,Y,Y,"R. Mc Kersie",,,
"15.S41","Special Seminar in Management","U","",,,,,,,Y,,,,,,
"15.S42","Special Seminar in Management","U","",,,,,"2017-2018",Y,,,,,,,
"15.S43","Special Seminar in Management","U","",,,,,,Y,,Y,,"J. Shames",,,
"15.S44","Special Seminar in Management","U","",,,,,,Y,,Y,,,,,
"15.S45","Special Seminar in Management","U","",,,,,,Y,,Y,,,,,
"15.S46","Special Seminar in Management","U","",,,,,,Y,,Y,,,,,
"15.S47","Special Seminar in Management","U","",,,,,,Y,Y,Y,,,,,
"15.S50","Special Seminar in Management","G","Permission of Instructor",,,,,,Y,Y,,,"P. Mende",,,
"15.S51","Special Seminar in Management","G","Permission of instructor",,,,,,,,Y,,,,,
"15.S52","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,,,"E. Castilla",,,
"15.S53","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,,,,,,
"15.S54","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,,,,,,
"15.S55","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,,,,,,
"15.S56","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,,,,,,
"15.S57","Special Seminar in Management","G","permission of instructor",,,,,,,Y,,,"A. Hagiu",,,
"15.S58","Special Seminar in Management","G","permission of instructor",,,,,,,Y,,,,,,
"15.S59","Special Seminar in Management","G","Permission of instructor",,,,,"2017-2018",,Y,,,,,,
"15.S60","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,,,"D. Bertsimas",,,
"15.S61","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"15.S62","Special Seminar in Management","G","Permission of instructor",,,,,,,Y,,,"D. Criscitello",,,
"15.S63","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,"C. Kelly",,,
"15.S64","Special Seminar in Management","G","Permission of instructor",,,,,,Y,,,,"P. Azoulay",,,
"15.S65","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"15.S66","Special Seminar in Management","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  S. Myers\nSpring:  S. Johnson, G. Gensler",,,
"15.S67","Special Seminar in Management","G","Permission of instructor",,,,,,Y,,Y,,"A. Seligman",,,
"15.S68","Special Seminar in Management","G","Permission of instructor",,,,,,Y,,,,"T. Suri",,,
"15.S69","Special Seminar in Management","G","Permission of instructor",,,,,,,,Y,,"A. Orphanides",,,
"15.S70","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,,"C. Turco",,,
"15.S71","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,,"C. Turco",,,
"15.S72","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,,"C. Turco",,,
"15.S73","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,,"C. Turco",,,
"15.S74","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,,"C. Turco",,,
"15.S75","Special Seminar in Management","G","Permission of instructor",,,,,,Y,Y,Y,,"C. Turco",,,
"15.UR","Undergraduate Research in Management","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Carroll\nSpring:  J. Carroll",,,
"15.URG","Undergraduate Studies in Management","U","",,,,,,Y,Y,Y,Y,"J. Carroll",,,
"15.950","Independent Study in Management","U","",,,,,,Y,Y,Y,Y,"Fall:  S. Alessandro\nSpring:  S. Alessandro",,,
"15.951","Independent Study in Management","U","",,,,,,Y,Y,Y,Y,"S. Alessandro",,,
"15.952","Curricular Practical Training","U","",,,,,,Y,Y,Y,,"Fall:  S. Alessandro",,,
"15.960","Independent Study in Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  E. Seidman\nSpring:  E. Seidman",,,
"15.961","Independent Study in Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,"E. Seidman",,,
"15.962","Pre-Thesis Research","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  H. Ross\nSpring:  H. Ross",,,
"15.998","Independent Group Study in Action Learning","G","",,,,,,Y,Y,Y,Y,"Fall:  E. Seidman\nSpring:  E. Seidman",,,
"15.999","Internship","G","",,,,,,Y,Y,Y,Y,"Fall:  E. Seidman\nSpring:  E. Seidman",,,
"15.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  E. Seidman\nSpring:  E. Seidman",,,
"16.00","Introduction to Aerospace and Design","U","",,,,,,,,Y,,"J. A. Hoffman, R. J. Hansman, D. W. Miller",,,
"16.001","Unified Engineering: Materials and Structures","U","Calculus II GIR;Physics I GIR","16.002;18.03",,,,,Y,,,,"R. Radovitzky",,,"REST"
"16.002","Unified Engineering: Signals and Systems","U","Calculus II GIR","16.001;Physics II GIR;18.03,18.032",,,,,Y,,,,"K. Willcox",,,
"16.003","Unified Engineering: Fluid Dynamics","U","Calculus II GIR;Physics II GIR;18.03,18.032","16.004",,,,,,,Y,,"D. Darmofal",,,
"16.004","Unified Engineering: Thermodynamics","U","Calculus II GIR;Physics II GIR;18.03,18.032","16.003;Chemistry GIR",,,,,,,Y,,"Z. Spakovszky",,,
"16.06","Principles of Automatic Control","U","16.002;16.003,16.004",,,,,,Y,,,,"J. P. How",,,
"16.07","Dynamics","U","16.001,16.002;16.003,16.004",,,,,,Y,,,,"D. Miller",,,
"16.09","Statistics and Probability","U","Calculus II GIR",,,,,,,,Y,,"L. Stirling",,,
"16.100","Aerodynamics","U","16.003;16.004",,,,,,Y,,,,"D. Darmofal",,,
"16.101","Topics in Fluids and Propulsion","U","Permission of department",,,,,,Y,Y,Y,,"Fall:  N. Roy\nSpring:  N. Roy",,,
"16.110","Flight Vehicle Aerodynamics","G","16.100,permission of instructor",,,,,,Y,,,,"M. Drela",,,
"16.120","Compressible Internal Flow","G","2.25,permission of instructor",,,,,"2018-2019",,,Y,,"E. M. Greitzer",,,
"16.121","Analytical Subsonic Aerodynamics","G","2.25,18.085,permission of instructor",,,,,,Y,,,,"W. Harris",,,
"16.122","Analytical High Speed Aerodynamics","G","2.25,18.085,permission of instructor",,,,,,,,Y,,"W. Harris",,,
"16.13","Aerodynamics of Viscous Fluids","G","16.100,16.110,permission of instructor",,,,,"2017-2018",,,Y,,"M. Drela",,,
"16.20","Structural Mechanics","U","16.001",,,,,,,,Y,,"P. A. Lagace",,,
"16.201","Topics in Materials and Structures","U","Permission of department",,,,,,Y,Y,Y,,"Fall:  N. Roy\nSpring:  N. Roy",,,
"16.202","Manufacturing with Advanced Composite Materials","U","",,,,,"2017-2018",Y,,,,"P. A. Lagace",,,
"16.221","Structural Dynamics","G","18.03,permission of instructor",,"1.581[J],2.060[J]",,"1.058",,Y,,,,"T. Cohen",,,
"16.223","Mechanics of Heterogeneous Materials","G","2.002,3.032,16.20,permission of instructor",,"2.076[J]",,,"2017-2018",Y,,,,,,,
"16.225","Computational Mechanics of Materials","G","Permission of instructor",,"2.099[J]",,,"2017-2018",Y,,,,"R. Radovitzky",,,
"16.230","Plates and Shells: Static and Dynamic Analysis","G","2.071,2.080,permission of instructor",,"2.081[J]",,,,,,Y,,"W. M. van Rees, N. M. Patrikalakis",,,
"16.30","Feedback Control Systems","U","16.06,6.302",,,,"16.31",,Y,,,,"S. Karaman",,,
"16.301","Topics in Control, Dynamics, and Automation","U","Permission of department",,,,,,Y,Y,Y,,"Fall:  N. Roy\nSpring:  N. Roy",,,
"16.31","Feedback Control Systems","G","16.06,6.302",,,,"16.30",,Y,,,,"S. Karaman",,,
"16.32","Principles of Optimal Control and Estimation","G","16.31;18.0851",,,,,,,,Y,,"S. R. Hall",,,
"16.322","Stochastic Estimation and Control","G","16.31;6.041B,6.431B,16.09",,,,,"2018-2019",Y,,,,"N. Roy",,,
"16.338","Dynamic Systems and Control","G","6.003;18.06",,"6.241[J]",,,,,,Y,,"A. Megretski",,,
"16.343","Spacecraft and Aircraft Sensors and Instrumentation","G","Permission of instructor",,,,,"2017-2018",,,Y,,"K. Cahoy",,,
"16.346","Astrodynamics","G","18.03",,,,,"2017-2018",,,Y,,"S. E. Widnall",,,
"16.35","Real-Time Systems and Software","U","1.00,6.0002",,,,,,,,Y,,"J. Shah",,,
"16.355","Concepts in the Engineering of Software","G","Permission of instructor",,"IDS.341[J]",,,,,,Y,,"N. Leveson",,,
"16.36","Communication Systems and Networks","U","16.002,6.003;16.09,6.041B",,,,"16.363",,,,Y,,"E. H. Modiano",,,
"16.363","Communication Systems and Networks","G","16.004,6.003;16.09,6.041B",,,,"16.36",,,,Y,,"E. H. Modiano",,,
"16.37","Data-Communication Networks","G","6.041B,18.204",,"6.263[J]",,,"2017-2018",Y,,,,,,,
"16.391","Statistics for Engineers and Scientists","G","Calculus II GIR,18.06,6.431B,permission of instructor",,"6.434[J]",,,,Y,,,,"M. Win",,,
"16.393","Statistical Communication and Localization Theory","G","6.262,18.615,6.437,16.391;permission of instructor",,,,,,,,Y,,"M. Z. Win",,,
"16.395","Principles of Wide Bandwidth Communication","G","6.011,16.36,permission of instructor",,,,,"2017-2018",Y,,,,"M. Z. Win",,,
"16.400","Human Systems Engineering","U","6.041B,16.09,permission of instructor",,,,"16.453[J],HST.518[J]",,Y,,,,"L. A. Stirling",,,
"16.401","Topics in Communication and Software","U","Permission of department",,,,,,Y,Y,Y,,"Fall:  N. Roy\nSpring:  N. Roy",,,
"16.405","Robotics: Science and Systems","U","1.00,6.0001;2.003,6.006,6.009,16.06;permission of instructor",,"6.141[J]",,,,,,Y,,"J. How, L. Carlone",,,"LAB"
"16.410","Principles of Autonomy and Decision Making","U","6.0002,6.01",,,,"16.413",,Y,,,,"B. Williams",,,
"16.412","Cognitive Robotics","G","6.041B,6.042,16.09;16.413,6.034",,"6.834[J]",,,,,,Y,,"B. Williams",,,
"16.413","Principles of Autonomy and Decision Making","G","6.0002,6.01,permission of instructor",,,,"16.410",,Y,,,,"B. C. Williams",,,
"16.420","Planning Under Uncertainty","G","16.413",,,,,"2017-2018",Y,,,,,,,
"16.422","Human Supervisory Control of Automated Systems","G","Permission of instructor",,,,,"2018-2019",Y,,,,"J. Shah",,,
"16.423","Aerospace Biomedical and Life Support Engineering","G","16.400,16.06,permission of instructor",,"HST.515[J],IDS.337[J]",,,,,,Y,,"D. Newman",,,
"16.430","Sensory-Neural Systems: Spatial Orientation from End Organs to Behavior and Adaptation","G","Permission of instructor",,"HST.514[J]",,,"2017-2018",,,Y,,,,,
"16.440","Research Seminar: Human, Remote and Autonomous Systems in Air, Sea, and Space","G","16.400,16.453,permission of instructor",,"STS.470[J]",,,"2017-2018",Y,,,,,,,
"16.453","Human Systems Engineering","G","6.041B,16.09,permission of instructor",,"HST.518[J]",,"16.400",,Y,,,,"L. Stirling",,,
"16.456","Biomedical Signal and Image Processing","G","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,"6.555[J],HST.582[J]","HST.482",,,,,Y,,"J. Greenberg, E. Adalsteinsson, W. Wells",,,
"16.459","Bioengineering Journal Article Seminar","G","",,,,,"2017-2018",Y,,Y,,,,,
"16.470","Statistical Methods in Experimental Design","G","6.041B,16.09,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"16.475","Human-Computer Interface Design Colloquium","G","",,,,,"2017-2018",Y,,,,,,,
"16.50","Aerospace Propulsion","U","16.003;16.004,2.005",,,,,,,,Y,,"S. Barrett",,,
"16.511","Aircraft Engines and Gas Turbines","G","16.50,permission of instructor",,,,,,Y,,,,"Z. Spakovszky",,,
"16.512","Rocket Propulsion","G","16.50,permission of instructor",,,,,"2018-2019",Y,,,,"P. Lozano",,,
"16.522","Space Propulsion","G","16.50,permission of instructor",,,,,"2017-2018",Y,,,,"P. C. Lozano",,,
"16.540","Internal Flows in Turbomachines","G","2.25,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"16.55","Ionized Gases","G","8.02,permission of instructor",,,,,,,,Y,,"C. Guerra Garcia",,,
"16.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  M. Stuppard\nSpring:  M. Stuppard",,,
"16.EPE","UPOP Engineering Practice Experience","U","2.EPW,permission of instructor",,,,,,Y,,Y,,"Fall:  J. Crim\nSpring:  J. Crim",,,
"16.EPW","UPOP Engineering Practice Workshop","U","",,,,,,Y,Y,,,"Fall:  J. Crim",,,
"16.S685","Special Subject in Aeronautics and Astronautics","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"16.S686","Special Subject in Aeronautics and Astronautics","U","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"16.S688","Special Subject in Aeronautics and Astronautics","U","",,,,,,Y,Y,Y,Y,,,,
"16.621","Experimental Projects I","U","","16.06,16.07",,,,,Y,,Y,,"Fall:  S. R. Hall, J. L. Craig, P. C. Lozano, S. E. Widnall\nSpring:  S. R. Hall, J. L. Craig, P. C. Lozano, S. E. Widnall",,,
"16.622","Experimental Projects II","U","16.621",,,,,,Y,,Y,,"Fall:  S. R. Hall, J. L. Craig, P. C. Lozano, S. E. Widnall\nSpring:  S. R. Hall, J. L. Craig, P. C. Lozano, S. E. Widnall",,,"LAB"
"16.63","System Safety","U","",,"IDS.045[J]",,,"2017-2018",Y,,,,,,,"REST"
"16.64","Flight Measurement Laboratory","U","16.002",,,,,,,,Y,,"R. J. Hansman",,,
"16.650","Engineering Leadership Lab","U","","6.912,permission of instructor",,,"6.913[J],16.667[J]",,Y,,Y,,"Fall:  L. Mcgonagle\nSpring:  L. Mcgonagle",,,
"16.651","Engineering Leadership","U","","6.911,permission of instructor",,,,,Y,,Y,,"Fall:  J. Magarian\nSpring:  J. Magarian",,,
"16.653","Management in Engineering","U","",,,,,,Y,,,,"J. Chun",,,
"16.66","MATLAB Skills for Aeronautics and Astronautics","U","",,,,,"2017-2018",Y,,,,,,,
"16.662","Engineering Innovation and Design","U","",,,,,,Y,,Y,,"Fall:  C. Kotelly\nSpring:  C. Kotelly",,,
"16.667","Engineering Leadership Lab","U","6.911",,,,"6.911[J],16.650[J]",,Y,,Y,,"Fall:  L. Mcgonagle\nSpring:  L. Mcgonagle",,,
"16.669","Project Engineering","U","6.911,permission of instructor",,,,,,,Y,,,,,,
"16.671","Leading Innovation in Teams","U","",,"6.915[J]",,,"2017-2018",,,Y,,,,,
"16.680","Project in Aeronautics and Astronautics","U","",,,,,,Y,Y,Y,Y,"Fall:  Consult M. A. Stuppard\nSpring:  Consult M. A. Stuppard",,,
"16.681","Topics in Aeronautics and Astronautics","U","",,,,,,Y,Y,Y,Y,"Fall:  Consult M. A. Stuppard\nSpring:  Consult M. A. Stuppard",,,
"16.682","Selected Topics in Aeronautics and Astronautics","U","",,,,,,Y,Y,Y,,"Fall:  M. Stuppard\nSpring:  D. Rodrigues",,,
"16.683","Seminar in Aeronautics and Astronautics","U","",,,,,"2017-2018",Y,Y,Y,,,,,
"16.687","Selected Topics in Aeronautics and Astronautics","U","",,,,,,Y,Y,Y,Y,"P. Greenspun; T. Prabha Srivastava; M.L. Guthmiller",,,
"16.691","Practicum Experience","U","",,,,,,Y,Y,Y,Y,"Fall:  M. Stuppard\nSpring:  M. Stuppard",,,
"16.707","The History of Aviation","G","Permission of Instructor",,"STS.467[J]",,,"2017-2018",,,Y,,,,,
"16.71","The Airline Industry","G","",,"1.232[J],15.054[J]",,,,Y,,,,"P. Belobaba",,,
"16.715","Aerospace, Energy, and the Environment","G","Chemistry GIR;1.060B,2.006,10.301,16.003,16.004,permission of instructor",,,,,,Y,,,,"S. Barrett",,,
"16.72","Air Traffic Control","G","Permission of instructor",,,,,"2018-2019",Y,,,,"H. Balakrishnan",,,
"16.75","Airline Management","G","16.71J",,"1.234[J]",,,"2017-2018",,,Y,,"P. P. Belobaba",,,
"16.763","Air Transportation Operations Research","G","16.71,6.431B,15.093,permission of instructor",,"1.233[J]",,,"2018-2019",,,Y,,"H. Balakrishnan, P. Belobaba",,,
"16.767","Introduction to Airline Transport Aircraft Systems and Automation","G","Permission of instructor",,,,,,,Y,,,"C. M. Oman, B. Nield",,,
"16.781","Planning and Design of Airport Systems","G","Permission of instructor",,"1.231[J],IDS.670[J]",,,"2017-2018",Y,,,,,,,
"16.82","Flight Vehicle Engineering","U","Permission of instructor",,,,,,,,Y,,"R. J. Hansman, M. Drela",,,
"16.821","Flight Vehicle Development","U","Permission of instructor",,,,,"2017-2018",,,Y,,"R.J. Hansman; M. Drela",,,"LAB"
"16.83","Space Systems Engineering","U","Permission of instructor",,"12.43[J]",,,,Y,,,,"D. Miller",,,
"16.831","Space Systems Development","U","Permission of instructor",,"12.431[J]",,,"2018-2019",,,Y,,"D.W. Miller; R.P. Binzel; J.A. Hoffman",,,"LAB"
"16.842","Fundamentals of Systems Engineering","G","Permission of instructor",,,,,,Y,,,,"E. Crawley",,,
"16.851","Satellite Engineering","G","Permission of instructor",,,,,,Y,,,,"K. Cahoy",,,
"16.855","Systems Architecting Applied to Enterprises","G","Permission of instructor",,"IDS.336[J]",,,,,,Y,,"D. Rhodes",,,
"16.861","Engineering Systems Analysis for Design","G","Permission of instructor",,,"IDS.333",,,Y,,,,"R. De Neufville",,,
"16.863","System Safety Concepts","G","Permission of instructor",,"IDS.340[J]",,,,Y,,,,"N. Leveson",,,
"16.885","Aircraft Systems Engineering","G","Permission of instructor",,,,,"2017-2018",Y,,,,"R.J. Hansman",,,
"16.886","Air Transportation Systems Architecting","G","Permission of instructor",,,,,,Y,,,,"R. Hansman",,,
"16.888","Multidisciplinary System Design Optimization","G","18.085,permission of instructor",,"IDS.338[J]",,,"2017-2018",,,Y,,,,,
"16.89","Space Systems Engineering","G","16.851,permission of instructor",,"IDS.339[J]",,,"2018-2019",,,Y,,"E.F. Crawley; K. Cahoy",,,
"16.895","Engineering Apollo: The Moon Project as a Complex System","G","Permission of instructor",,"STS.471[J]",,,"2017-2018",,,Y,,,,,
"16.90","Computational Modeling and Data Analysis in Aerospace Engineering","U","16.001,16.002,16.003,16.004,permission of instructor","16.09,6.041B",,,,,,,Y,,"Q. Wang",,,
"16.910","Introduction to Numerical Simulation","G","18.03,18.06",,"2.096[J],6.336[J]",,,,Y,,,,"L. Daniel",,,
"16.920","Numerical Methods for Partial Differential Equations","G","18.03,18.06",,"2.097[J],6.339[J]",,,,Y,,,,"Q. Wang",,,
"16.930","Advanced Topics in Numerical Methods for Partial Differential Equations","G","16.920",,,,,"2017-2018",,,Y,,,,,
"16.940","Numerical Methods for Stochastic Modeling and Inference","G","16.920;6.431B;permission of instructor",,,,,"2017-2018",Y,,,,"Y. M. Marzouk",,,
"16.THG","Graduate Thesis","G","Permission of department",,,,,,Y,Y,Y,Y,"Fall:  B. Marois\nSpring:  B. Marois",,,
"16.971","Practicum Experience","G","",,,,,,Y,Y,Y,Y,"Fall:  B. Marois\nSpring:  B. Marois",,,
"16.980","Advanced Project","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"16.981","Advanced Project","G","Permission of instructor",,,,,,Y,,Y,Y,,,,
"16.984","Seminar","G","",,,,,,Y,,Y,,,,,
"16.985","Global Operations Leadership Seminar","G","",,"2.890[J],10.792[J],15.792[J]",,,,Y,,Y,,"Fall:  T. Roemer\nSpring:  T. Roemer",,,
"16.990","Leading Creative Teams","G","",,"6.928[J]",,,,Y,,Y,,"Fall:  D. Nino\nSpring:  D. Nino",,,
"16.999","Teaching in Aeronautics and Astronautics","G","",,,,,,Y,,Y,,"Fall:  H. Balakrishnan\nSpring:  H. Balakrishnan",,,
"16.S198","Advanced Special Subject in Mechanics and Physics of Fluids","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S199","Advanced Special Subject in Mechanics and Physics of Fluids","G","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S298","Advanced Special Subject in Materials and Structures","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S299","Advanced Special Subject in Materials and Structures","G","Permission of instructor",,,,,,Y,,,,,,,
"16.S398","Advanced Special Subject in Information and Control","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S399","Advanced Special Subject in Information and Control","G","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S498","Advanced Special Subject in Humans and Automation","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S499","Advanced Special Subject in Humans and Automation","G","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S598","Advanced Special Subject in Propulsion and Energy Conversion","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S599","Advanced Special Subject in Propulsion and Energy Conversion","G","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S798","Advanced Special Subject in Flight Transportation","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S799","Advanced Special Subject in Flight Transportation","G","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S890","Advanced Special Subject in Aerospace Systems","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S893","Advanced Special Subject in Aerospace Systems","G","",,,,,,Y,Y,Y,,,,,
"16.S896","Advanced Special Subject in Aerospace Systems","G","Permission of instructor",,,,,,,,Y,,"R.J. Hansman, M. Drela",,,
"16.S897","Advanced Special Subject in Aerospace Systems","G","Permission of instructor",,,,,,Y,Y,Y,,"M. Stuppard",,,
"16.S898","Advanced Special Subject in Aerospace Systems","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S899","Advanced Special Subject in Aerospace Systems","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  K. Cahoy\nSpring:  M. Stuppard",,,
"16.S948","Advanced Special Subject in Computation","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"16.S949","Advanced Special Subject in Computation","G","Permission of instructor",,,,,,Y,,Y,,,,,
"16.S982","Advanced Special Subject","G","Permission of department",,,,,,,,Y,,"Y. Marzouk",,,
"16.S983","Advanced Special Subject","G","",,,,,,Y,Y,Y,,,,,
"17.000","Political Philosophy","G","Permission of instructor",,"24.611[J]",,,"2018-2019",Y,,,,"S. Hahn",,,
"17.006","Feminist Thought","G","Permission of instructor;based on previous coursework",,"24.637[J]",,"17.007[J],24.237[J],WGS.301[J]",,Y,,,,"S. Haslanger",,,
"17.007","Feminist Thought","U","",,,,,,Y,,,,"E. Wood",,"HASS-H",
"17.01","Justice","U","",,"24.04[J]",,,,,,Y,,"S. Hahn","CI-H","HASS-H",
"17.021","Philosophy of Law","U","One Philosophy subject,permission of instructor",,"24.235[J]",,,"2017-2018",,,Y,,,,"HASS-H",
"17.03","Introduction to Political Thought","U","",,,,,"2017-2018",,,Y,,,,"HASS-S",
"17.035","Libertarianism in History","U","",,"21H.181[J]",,,,,,Y,,"M. Ghachem",,"HASS-H",
"17.04","Modern Conceptions of Freedom","U","",,"CC.111[J]",,,"2017-2018",,,Y,,,"CI-H","HASS-H",
"17.05","Humane Warfare:  Ancient and Medieval Perspectives on Ethics in War","U","",,"CC.117[J]",,,"2018-2019",,,Y,,"L. Rabieh","CI-H","HASS-H",
"17.051","Ethics of Energy Policy","U","",,,,,,Y,,,,,,"HASS-S",
"17.100","Political Economy I: Theories of the State and the Economy","G","Permission of instructor",,"14.781[J],15.678[J]",,,,,,Y,,"M. Piore, S. Berger",,,
"17.115","International Political Economy","U","",,,,,"2017-2018",,,Y,,"D. Singer",,"HASS-S",
"17.150","The American Political Economy in Comparative Perspective","G","Permission of instructor",,,,,"2017-2018",,,Y,,"K. Thelen",,,
"17.154","Varieties of Capitalism and Social Inequality","G","Permission of instructor",,,,,"2018-2019",Y,,,,"K. Thelen",,,
"17.156","Welfare and Capitalism in Western Europe","G","Permission of instructor",,,,,,,,Y,,"K. Thelen",,,
"17.172","Institutionalism and Institutional Change","G","Permission of instructor",,,,,"2018-2019",Y,,,,"K. Thelen",,,
"17.176","Economic Development and Policy Analysis","G","11.701",,"11.491[J]",,,,Y,,,,,,,
"17.178","Political Economy of Institutions and Development","G","Permission of instructor",,,,,"2018-2019",Y,,,,"B. Schneider",,,
"17.181","Sustainability: Political Economy, Science, and Policy","U","",,,,"17.182",,Y,,,,"N. Choucri",,"HASS-S",
"17.182","Sustainability: Political Economy, Science, and Policy","G","",,,,,,Y,,,,"N. Choucri",,,
"17.195","Globalization","U","Permission of instructor",,,,"17.196",,,,Y,,"S. Berger",,"HASS-S",
"17.196","Globalization","G","Permission of instructor",,,,,,,,Y,,"S. Berger",,,
"17.198","Current Topics in Comparative Political Economy","G","Permission of instructor",,,,,,,,Y,,"S. Berger",,,
"17.20","Introduction to the American Political Process","U","",,,,,,Y,,,,"D. Caughey","CI-H","HASS-S",
"17.200","American Political Behavior I","G","Permission of instructor",,,,,,Y,,,,"A. White",,,
"17.202","American Political Institutions","G","Permission of instructor",,,,,,,,Y,,"D. Caughey",,,
"17.210","American Political Behavior II","G","17.200",,,,,"2018-2019",,,Y,,"A. Berinsky",,,
"17.245","Constitutional Law: Structures of Power and Individual Rights","U","",,,,,,,,Y,,,,"HASS-S",
"17.251","Congress and the American Political System I","U","17.20,permission of instructor",,,,"17.252","2017-2018",Y,,,,,,"HASS-S",
"17.252","Congress and the American Political System I","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"17.261","Congress and the American Political System II","U","17.251,permission of instructor",,,,"17.262","2017-2018",,,Y,,,,"HASS-S",
"17.262","Congress and the American Political System II","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"17.263","Electoral Politics, Public Opinion, and Democracy","U","",,,,,"2018-2019",Y,,,,"A. White",,"HASS-S",
"17.264","Electoral Politics","G","Permission of instructor",,,,,,Y,,,,,,,
"17.265","Public Opinion and American Democracy","U","",,,,,,,,Y,,,,"HASS-S",
"17.266","Public Opinion","G","Permission of instructor",,,,,,,,Y,,,,,
