Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"EC.S01","Special Subject at the Edgerton Center",,,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,,,,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S01"
"EC.S02","Special Subject at the Edgerton Center",,,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,,,,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S02"
"EC.S03","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S03"
"EC.S04","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S04"
"EC.S05","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S05"
"EC.S06","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S06"
"EC.S07","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S07"
"EC.S08","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S08"
"EC.S09","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S09"
"EC.S10","Special Subject at the Edgerton Center","U",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S10"
"EC.S11","Special Subject at the Edgerton Center","G",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S11"
"EC.S12","Special Subject at the Edgerton Center","G",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,Y,Y,,,,,"http://student.mit.edu/catalog/mECa.html#EC.S12"
"EC.S13","Special Subject at the Edgerton Center","G",,,,,,,,"",,"Seminar combining lectures and lab run by students and academic staff at the Edgerton Center. Students explore specialized electronics, robotics, or mechanical design and fabrication topics not offered in the regular curriculum; classes range from beginner level to more advanced. Some offerings may be taught in an intensive fashion (meeting for up to several times a week for four weeks). Up to three sequential seminars may be offered per semester, covering a different topic each time. Students can take one or all of the seminars.",,,,,Y,,,,,"C. Ortiz",,"http://student.mit.edu/catalog/mECa.html#EC.S13"
